start,end,no_model,cond,B_X_n,B_Lag_1,Beta_X_n,Beta_Lag_1,R2,series_code,series_name,variant,window,lags
63,87,False,3.5138435018518837,-0.004726387720210815,0.0011093589697894236,-0.7410764607656214,0.16835703512947317,0.30171780207356114,C,Обрабатывающие производства,adj_unsmoothed,24,3
64,88,False,3.4849312052126575,-0.005135364823762732,-0.002058661599168699,-0.5245645902792376,-0.2103920231517581,0.2983418264863684,C,Обрабатывающие производства,adj_unsmoothed,24,3
65,89,False,3.298561244835688,-0.00609629014817952,-0.001619143512416418,-0.6447701598395528,-0.14913200668234244,0.42516097276449905,C,Обрабатывающие производства,adj_unsmoothed,24,3
66,90,False,2.948751890657165,-0.006283012440035834,0.00023617589237760338,-0.6585247419562571,0.024982191541301463,0.41207301373560457,C,Обрабатывающие производства,adj_unsmoothed,24,3
67,91,False,2.004878606359925,-0.00663088582760229,0.0004016322157118261,-0.6365940631788575,0.03951990915172454,0.49322136714758,C,Обрабатывающие производства,adj_unsmoothed,24,3
68,92,False,1.7767550929222058,-0.005089904735617406,-0.0002041304791939682,-0.4996747684193389,-0.019526367984791015,0.3367601116851868,C,Обрабатывающие производства,adj_unsmoothed,24,3
69,93,False,1.6875175051931333,-0.005301777602919767,-0.0003756627866416439,-0.5475300913065149,-0.036036968812255654,0.39261346239043404,C,Обрабатывающие производства,adj_unsmoothed,24,3
70,94,False,1.7518542386477527,-0.0056924183692810635,0.00017556824128831298,-0.5832582013981603,0.01813224375871568,0.3883223019084604,C,Обрабатывающие производства,adj_unsmoothed,24,3
71,95,False,1.7803222388648963,-0.005639658730678426,-8.338136488835867e-05,-0.572949116151326,-0.00854287564724078,0.38040963675894723,C,Обрабатывающие производства,adj_unsmoothed,24,3
72,96,False,1.7724117502946821,-0.00558148102630407,-0.00010266726081832058,-0.5633399093390499,-0.010431466647697507,0.38016187050621886,C,Обрабатывающие производства,adj_unsmoothed,24,3
73,97,False,1.7486610522860182,-0.005123798670668392,6.018768675892486e-05,-0.5175274277015717,0.006044872444764107,0.32358820655590603,C,Обрабатывающие производства,adj_unsmoothed,24,3
74,98,False,1.7765860627612107,-0.004788569595842025,0.0002439115469111794,-0.5185381805951709,0.024889289573336457,0.32254120613067205,C,Обрабатывающие производства,adj_unsmoothed,24,3
75,99,False,1.8928905505591513,-0.004393006177968315,0.000239708380809073,-0.5038021088830672,0.027071031493704323,0.31120378242758384,C,Обрабатывающие производства,adj_unsmoothed,24,3
76,100,False,2.075060064585071,-0.0037003431025284493,-0.000273552012434365,-0.4381760901518755,-0.03242411754431948,0.2821897060703311,C,Обрабатывающие производства,adj_unsmoothed,24,3
77,101,False,2.3291179874199943,-0.0037519870124339983,1.260889301063061e-05,-0.45228780944524083,0.0014931495736939526,0.2848970143857775,C,Обрабатывающие производства,adj_unsmoothed,24,3
78,102,False,2.495822108720162,-0.003539015027243449,0.00013492797905513098,-0.43258823490386783,0.01620183415524576,0.26656673235094186,C,Обрабатывающие производства,adj_unsmoothed,24,3
79,103,False,2.6206524385900134,-0.0030817193088166312,0.0001339345983270492,-0.40003185834956695,0.01673744195991403,0.2137468617472278,C,Обрабатывающие производства,adj_unsmoothed,24,3
80,104,False,2.812554980640493,-0.0033181174803212383,0.00046180150923010727,-0.458398857572753,0.06011607171749289,0.2357644974265075,C,Обрабатывающие производства,adj_unsmoothed,24,3
81,105,False,3.038635916705188,-0.0032484188699844815,0.0007169984272354785,-0.4585850645182795,0.09915569330367546,0.21239927245487833,C,Обрабатывающие производства,adj_unsmoothed,24,3
82,106,False,3.230546118056963,-0.0030177469050070745,0.0007004158236721182,-0.4490621698989748,0.09934504024066551,0.18686712763427837,C,Обрабатывающие производства,adj_unsmoothed,24,3
83,107,False,3.458578697325315,-0.0027131262808485672,0.0007661905946901334,-0.43002838452176895,0.11355835133879388,0.17353417822503303,C,Обрабатывающие производства,adj_unsmoothed,24,3
84,108,False,3.783156459861762,-0.003110284918919658,0.001767065252370354,-0.8342898219543654,0.43202842489319304,0.408812902749944,C,Обрабатывающие производства,adj_unsmoothed,24,3
85,109,False,5.80736591140304,-0.0009632498065167137,0.00019135699531196777,-0.26662585841588404,0.0600356696053869,0.258313632032094,C,Обрабатывающие производства,adj_unsmoothed,24,3
86,110,False,7.144372553632251,-0.000497981523258308,-0.0018439137984457737,-0.12925827291808423,-0.505162608805101,0.3244860220442757,C,Обрабатывающие производства,adj_unsmoothed,24,3
87,111,False,7.705950610606408,-2.1725493408618216e-05,-0.0017615949330801438,-0.004950904561024649,-0.4371860386955089,0.12693673374811743,C,Обрабатывающие производства,adj_unsmoothed,24,3
88,112,False,7.5932242569732065,0.00013690522769699417,-0.0018294880954437384,0.030906968625920198,-0.42190775136197106,0.10458563577960012,C,Обрабатывающие производства,adj_unsmoothed,24,3
89,113,False,6.9546999935478135,0.00017255225675537496,-0.0016060976940583372,0.04049734946978503,-0.37394708942131544,0.20750177533728664,C,Обрабатывающие производства,adj_unsmoothed,24,3
90,114,False,6.6493779561888235,-0.0019052349316173172,0.0007582790670391782,-0.3690799550375917,0.1543103386782399,0.2869970364699247,C,Обрабатывающие производства,adj_unsmoothed,24,3
91,115,False,6.265209108033435,-0.0038151970713583574,0.0027838630466741,-0.6629383695137392,0.48031455072881435,0.3647569431836485,C,Обрабатывающие производства,adj_unsmoothed,24,3
92,116,False,5.228847063586645,-0.004061611210870023,0.0035686068860763492,-0.6725925601785155,0.6127106333552474,0.37163011131793156,C,Обрабатывающие производства,adj_unsmoothed,24,3
93,117,False,4.271245689802474,-0.004017299497275445,0.0035069101972452065,-0.6667016805748662,0.5939496316427559,0.34580448393537533,C,Обрабатывающие производства,adj_unsmoothed,24,3
94,118,False,3.7221066405492977,-0.003814240155348165,0.0032119259863409994,-0.6257593078403464,0.5255005806579105,0.4368480339468068,C,Обрабатывающие производства,adj_unsmoothed,24,3
95,119,False,3.5577277919873134,-0.004531505837982681,0.0040467763845799,-0.7171577425850075,0.6553685922856292,0.521548392007488,C,Обрабатывающие производства,adj_unsmoothed,24,3
96,120,False,3.5501586151209454,-0.00479050937925434,0.0036674106077573534,-0.73490086200245,0.5776933120459103,0.5639354268569028,C,Обрабатывающие производства,adj_unsmoothed,24,3
97,121,False,3.402494884207583,-0.004842174533579895,0.0037501909931859467,-0.7202547149778338,0.5740388686478585,0.5559906181984366,C,Обрабатывающие производства,adj_unsmoothed,24,3
98,122,False,3.252320368931554,-0.004914333174978944,0.003898951599256684,-0.697354045605576,0.5702953884418976,0.511731784989837,C,Обрабатывающие производства,adj_unsmoothed,24,3
99,123,False,3.132238596412121,-0.004527736891298924,0.0036682684732949507,-0.6515233763048791,0.5251525407332447,0.47134455561556765,C,Обрабатывающие производства,adj_unsmoothed,24,3
100,124,False,3.04628503734745,-0.003935992395454745,0.0037959994939716227,-0.582616998132752,0.543501644164372,0.4517836903767338,C,Обрабатывающие производства,adj_unsmoothed,24,3
101,125,False,3.1901728042445243,-0.004249960035093465,0.0038764433715851917,-0.6596206369873712,0.5665939433551037,0.45853436504422873,C,Обрабатывающие производства,adj_unsmoothed,24,3
102,126,False,3.2859526726212405,-0.004461561614993239,0.0045850183941318415,-0.6862891237321106,0.6938246563718937,0.42493703715243925,C,Обрабатывающие производства,adj_unsmoothed,24,3
103,127,False,3.4437605689644117,-0.0037597367671388087,0.003717710291318143,-0.6268128297645436,0.5809989517424811,0.34445382311920414,C,Обрабатывающие производства,adj_unsmoothed,24,3
104,128,False,3.5797451586387186,-0.0038016461465846187,0.0038149958364743987,-0.6677754605597284,0.6307365146853425,0.365382816387013,C,Обрабатывающие производства,adj_unsmoothed,24,3
105,129,False,3.661552417255247,-0.003652045963398461,0.004391171030172935,-0.6426757043172415,0.7701727580682377,0.3693266497641977,C,Обрабатывающие производства,adj_unsmoothed,24,3
106,130,False,3.9653180316597174,-0.003947366183389771,0.004855787990947578,-0.7249959194741953,0.824146028831946,0.4352009120753313,C,Обрабатывающие производства,adj_unsmoothed,24,3
107,131,False,4.16405273648429,-0.0044431306527052995,0.004933649324355131,-0.9433773724510512,1.0306713462083321,0.5061150133079984,C,Обрабатывающие производства,adj_unsmoothed,24,3
108,132,False,4.698771807116879,-0.0065838112324908445,0.0058560651955266215,-1.4247183075265033,1.2482849608324285,0.6808219691631663,C,Обрабатывающие производства,adj_unsmoothed,24,3
109,133,False,5.7089481207189205,-0.006146557479151102,0.006215735271653792,-1.3000963692894651,1.358891921117744,0.6422741346224228,C,Обрабатывающие производства,adj_unsmoothed,24,3
110,134,False,5.913619092099449,-0.006290477940082189,0.004513977573870252,-1.5679509143621606,1.1027951130625042,0.6084973593382428,C,Обрабатывающие производства,adj_unsmoothed,24,3
111,135,False,6.237979796380207,-0.0056649491883547475,0.004578379757695945,-1.440560342405435,1.2916768359513933,0.45406623956650805,C,Обрабатывающие производства,adj_unsmoothed,24,3
112,136,False,6.3296760538846355,-0.005501552076745968,0.004216766354234406,-1.484455828140433,1.1073697688652204,0.4196140877565151,C,Обрабатывающие производства,adj_unsmoothed,24,3
113,137,False,6.281389425900381,-0.005821020840857994,0.004047631772206443,-1.4873086591555493,1.0761114460335337,0.45889320083664187,C,Обрабатывающие производства,adj_unsmoothed,24,3
114,138,False,6.192386307381658,-0.005744572775283889,0.004206372500587951,-1.3754205677163762,1.0907006906593286,0.4290742198021952,C,Обрабатывающие производства,adj_unsmoothed,24,3
115,139,False,6.3652601394261055,-0.005628929490650296,0.003711583165973407,-1.3707669764732124,0.8809619072578643,0.4635635345747441,C,Обрабатывающие производства,adj_unsmoothed,24,3
116,140,False,6.139340294230229,-0.005947651909258684,0.004062169012875896,-1.328336383587076,0.9917076506363101,0.4914111259992462,C,Обрабатывающие производства,adj_unsmoothed,24,3
117,141,False,5.853198863222525,-0.006677316523988383,0.003668935671358303,-1.3923222585001784,0.8159274884105675,0.5724418795894313,C,Обрабатывающие производства,adj_unsmoothed,24,3
118,142,False,5.499999330782487,-0.006824564986444074,0.00360998138678976,-1.2589947567941986,0.7826349180654912,0.5349206375047132,C,Обрабатывающие производства,adj_unsmoothed,24,3
119,143,False,4.935518176524756,-0.00649230913881914,0.0038892559364318395,-1.064908535427931,0.7045053811960493,0.5122836849408123,C,Обрабатывающие производства,adj_unsmoothed,24,3
120,144,False,4.442322504813214,-0.00700607436842631,0.00392738774641201,-1.0330178655435254,0.6350217940459165,0.5327616212218276,C,Обрабатывающие производства,adj_unsmoothed,24,3
121,145,False,3.7453714329073997,-0.006147910558607257,0.0036216699688915114,-0.9315170145786733,0.5565234170916598,0.5435038144263347,C,Обрабатывающие производства,adj_unsmoothed,24,3
122,146,False,3.5124733659415885,-0.006328239984825104,0.0035016997264618707,-0.8725686089063183,0.5614647683836664,0.4829702109224794,C,Обрабатывающие производства,adj_unsmoothed,24,3
123,147,False,2.9316156681726233,-0.006094504464828621,0.003941343131241166,-0.8126888536082566,0.5454163252784457,0.4917222808005548,C,Обрабатывающие производства,adj_unsmoothed,24,3
124,148,False,2.9409128840355367,-0.004966985924745251,0.003946857897818404,-0.6782019865791367,0.5412893531801622,0.4986678417667454,C,Обрабатывающие производства,adj_unsmoothed,24,3
125,149,False,3.11119617268918,-0.005323147456345189,0.002138666801555865,-0.6247101536080812,0.26686599934403,0.40148305955470265,C,Обрабатывающие производства,adj_unsmoothed,24,3
126,150,False,2.5681566146631924,-0.00446655535516996,0.0007618306584338186,-0.6303066953274065,0.0976572760467819,0.42318575530940905,C,Обрабатывающие производства,adj_unsmoothed,24,3
127,151,False,2.463462615567088,-0.005574284710034971,-0.000927404696832757,-0.6231594014547164,-0.11611510092260924,0.45026500825937776,C,Обрабатывающие производства,adj_unsmoothed,24,3
128,152,False,1.9924785889689802,-0.0061388705570484285,-0.0024442618598707958,-0.6896791569960701,-0.2726916935480933,0.5756149881600608,C,Обрабатывающие производства,adj_unsmoothed,24,3
129,153,False,1.9558871191958658,-0.006641238510219657,-0.0008941449571676491,-0.6769781958750034,-0.10342483034902739,0.4717067509062809,C,Обрабатывающие производства,adj_unsmoothed,24,3
130,154,False,1.505023847944145,-0.006843377806418676,-0.002013553939848253,-0.6900415691936956,-0.20136125347059997,0.5463622463384389,C,Обрабатывающие производства,adj_unsmoothed,24,3
131,155,False,1.4871425705229657,-0.0070818089207464584,-0.0024588659089242113,-0.6969690761619702,-0.2503353132688999,0.5246751873454869,C,Обрабатывающие производства,adj_unsmoothed,24,3
132,156,False,1.5427934916486943,-0.007198382939596452,-0.002930613421447897,-0.7251051398124212,-0.284035769520991,0.5541787880674038,C,Обрабатывающие производства,adj_unsmoothed,24,3
0,24,False,2.1757045752078614,-0.0047656496765634045,-0.0031911600270281473,-0.4285779560580898,-0.2847391696422289,0.3763972761993253,C,Обрабатывающие производства,raw,24,3
1,25,False,2.092394668573129,-0.00818349118092674,-0.0017560125161454351,-0.6191355628285414,-0.12265168165256644,0.46179845498316874,C,Обрабатывающие производства,raw,24,3
2,26,False,1.8475453226584329,-0.00740640604890997,-0.0028157349128403895,-0.6210744131315883,-0.2148173646349964,0.4443511347370781,C,Обрабатывающие производства,raw,24,3
3,27,False,1.6869710837435454,-0.007391392985946713,-0.002806781536000161,-0.6248271748246704,-0.22520606155185768,0.4915982569946855,C,Обрабатывающие производства,raw,24,3
4,28,False,1.575991491082883,-0.007397995792699856,-0.0026827577565919193,-0.6235860871725725,-0.22633092855550258,0.4892729741274704,C,Обрабатывающие производства,raw,24,3
5,29,False,1.6185954284548973,-0.007261093708983904,-0.0026958091042409366,-0.6121690666904849,-0.22739363406215424,0.4843885398919787,C,Обрабатывающие производства,raw,24,3
6,30,False,1.5787934468094793,-0.007319719127938299,-0.0028674437779902463,-0.6130805236734326,-0.23997244886803673,0.49919706051044566,C,Обрабатывающие производства,raw,24,3
7,31,False,1.5835080415905385,-0.007377409052609381,-0.002937254794728785,-0.6179801390909623,-0.24609785584079902,0.5046348479536857,C,Обрабатывающие производства,raw,24,3
8,32,False,1.601960598909285,-0.007586765388898305,-0.0030283057676798956,-0.6341143875186583,-0.253770658628989,0.526338829025596,C,Обрабатывающие производства,raw,24,3
9,33,False,1.6037763514051269,-0.005800240563258487,-0.0021386790533121083,-0.5928798233906878,-0.22222992470391711,0.49439138585988696,C,Обрабатывающие производства,raw,24,3
10,34,False,1.8178958794760416,-0.006783698051646429,-0.0011603713778403728,-0.6245270617137473,-0.1191008097481186,0.5125822195911591,C,Обрабатывающие производства,raw,24,3
11,35,False,1.8203623003652385,-0.006728859955223124,-0.0010578364763514454,-0.6061126313635143,-0.10425635667206941,0.4377656653251738,C,Обрабатывающие производства,raw,24,3
12,36,False,1.8258079202028465,-0.006529516051407237,-0.000457259476965777,-0.5765124496762504,-0.04024331785575805,0.404315745518139,C,Обрабатывающие производства,raw,24,3
13,37,False,1.7302822011015906,-0.008846171243796146,-0.00027181595534877157,-0.6172544475803629,-0.017690828302339673,0.4672441397379449,C,Обрабатывающие производства,raw,24,3
14,38,False,1.515888346020945,-0.007460742021765478,-0.0013733965141180548,-0.6292204495945661,-0.09455966123908571,0.46710682956825955,C,Обрабатывающие производства,raw,24,3
15,39,False,1.4079733397299246,-0.0074661348767622975,-0.0013799637349162582,-0.6423167928399585,-0.11080482903398675,0.5169723628390738,C,Обрабатывающие производства,raw,24,3
16,40,False,1.4129684981417683,-0.0074710138387550085,-0.0014252469321733934,-0.6392510153603301,-0.1220959824927906,0.5208917984954526,C,Обрабатывающие производства,raw,24,3
17,41,False,1.4814149473754028,-0.007235397647719023,-0.0014560302037980553,-0.6240942113906671,-0.12466666156445921,0.4983624975397024,C,Обрабатывающие производства,raw,24,3
18,42,False,1.4836533364765327,-0.00734784606772586,-0.001485506516969989,-0.625825223469811,-0.12657662061111052,0.5186706394335256,C,Обрабатывающие производства,raw,24,3
19,43,False,1.4728509342002514,-0.007352982444614355,-0.001570118975870086,-0.6236245555974077,-0.1340427425108921,0.5162309043868464,C,Обрабатывающие производства,raw,24,3
20,44,False,1.4529348002953733,-0.007412598965709314,-0.0018037380165276228,-0.6394232439145577,-0.1554593354284961,0.5508039868257736,C,Обрабатывающие производства,raw,24,3
21,45,False,1.4195595092865985,-0.005731584528453397,-0.0018717237827651004,-0.5734902072922179,-0.19432552959861765,0.5311532961125021,C,Обрабатывающие производства,raw,24,3
22,46,False,1.750306899772446,-0.00600179620347209,-0.0012150083585363,-0.5648458851495053,-0.12194976391559517,0.5145499743738178,C,Обрабатывающие производства,raw,24,3
23,47,False,1.8759529615873114,-0.005880694698794381,-0.001244161138610681,-0.5565072338526647,-0.12237270499935615,0.4611876322767682,C,Обрабатывающие производства,raw,24,3
24,48,False,1.9620481472080278,-0.00554793874667439,-0.0008042137481296097,-0.533796567468099,-0.0758148229086035,0.40662730327279906,C,Обрабатывающие производства,raw,24,3
25,49,False,1.9666858732253458,-0.006910109659179082,-0.0008473108444900445,-0.5882487619825082,-0.06841526409011991,0.46806366617847817,C,Обрабатывающие производства,raw,24,3
26,50,False,1.8299908722248315,-0.006148520241241568,-0.001594345256306227,-0.5613184221993064,-0.1371660174920034,0.4426949942255428,C,Обрабатывающие производства,raw,24,3
27,51,False,1.7175887001461871,-0.0064568628013903385,-0.0022176102326059506,-0.5729770701874208,-0.18819913823295809,0.506766125352035,C,Обрабатывающие производства,raw,24,3
28,52,False,1.6866338240677634,-0.006394180366678048,-0.002442556627360944,-0.5656094253247873,-0.21582904197500175,0.5076209730694922,C,Обрабатывающие производства,raw,24,3
29,53,False,1.7227416411989573,-0.006509163320875282,-0.002364746754615312,-0.5739621639699088,-0.20931582870760138,0.5111672088506867,C,Обрабатывающие производства,raw,24,3
30,54,False,1.6280312568958748,-0.006575778858762432,-0.0024304164911744417,-0.5707248589703243,-0.21355431740037623,0.5173395970873077,C,Обрабатывающие производства,raw,24,3
31,55,False,1.6111895862366339,-0.0064185603358569475,-0.0024867196244022583,-0.5631013768656046,-0.21596713742472007,0.5085132110561825,C,Обрабатывающие производства,raw,24,3
32,56,False,1.6037707497306293,-0.0062879117826066,-0.002325754395537045,-0.5604414354188282,-0.2054088427971108,0.5016143862460645,C,Обрабатывающие производства,raw,24,3
33,57,False,1.6125644338945624,-0.004455498605527345,-0.0023598525537991463,-0.5264436414732927,-0.27786430005588636,0.5607779431122496,C,Обрабатывающие производства,raw,24,3
34,58,False,2.2993549954149546,-0.004590613979895872,-0.0018687285271910036,-0.47813431083098706,-0.2245956241930595,0.5271460886116304,C,Обрабатывающие производства,raw,24,3
35,59,False,2.471202860473594,-0.004651145381995674,-0.002421321626524962,-0.4746594882286147,-0.27222290188891146,0.4508489428316963,C,Обрабатывающие производства,raw,24,3
36,60,False,2.6022285627028388,-0.004397722746252218,-0.0021801573813075717,-0.46050772715913024,-0.22372155017433676,0.3808797060354029,C,Обрабатывающие производства,raw,24,3
37,61,False,2.4208565472436994,-0.006238799520963392,-0.002095033019236855,-0.542091333669636,-0.176348162864018,0.4550716562737529,C,Обрабатывающие производства,raw,24,3
38,62,False,2.1200032400313313,-0.005608171054123529,-0.0030518021130789682,-0.5165360461765829,-0.27024499815800906,0.4320625762560224,C,Обрабатывающие производства,raw,24,3
39,63,False,1.8875502761035754,-0.0056779834202449345,-0.0034517023586064922,-0.5183840898105101,-0.29822043492679307,0.5080849853983065,C,Обрабатывающие производства,raw,24,3
40,64,False,1.718310649335558,-0.00563081391273042,-0.0035130699442431847,-0.5137208093850938,-0.3209880978502179,0.5076794553057202,C,Обрабатывающие производства,raw,24,3
41,65,False,1.7876552865067674,-0.005644031522414095,-0.0035386767245024755,-0.5132171955921686,-0.321853848273332,0.5100220694277164,C,Обрабатывающие производства,raw,24,3
42,66,False,1.7019060183379084,-0.005656813124319967,-0.003560989028837453,-0.5141765730143517,-0.3230703010241905,0.5145848837865226,C,Обрабатывающие производства,raw,24,3
43,67,False,1.7122543286642868,-0.005444223586128578,-0.003475678058594296,-0.5007066662764877,-0.31591011826617005,0.49554048907281256,C,Обрабатывающие производства,raw,24,3
44,68,False,1.7335051481791743,-0.005278269328581856,-0.003419151767979139,-0.496610557884858,-0.31667202257331384,0.4978251933550413,C,Обрабатывающие производства,raw,24,3
45,69,False,1.7862138833751717,-0.0038799352896042934,-0.0034867192002470274,-0.4488382595834638,-0.40246462264297833,0.568204604408667,C,Обрабатывающие производства,raw,24,3
46,70,False,2.2662409542886603,-0.004897848235576641,-0.0021557124193643798,-0.5045491448739359,-0.2482107045750493,0.5448238159634549,C,Обрабатывающие производства,raw,24,3
47,71,False,2.3516787430144683,-0.004608651543015891,-0.0019505526583751777,-0.48450227350772224,-0.22715074717507172,0.41801677308673957,C,Обрабатывающие производства,raw,24,3
48,72,False,2.288591622549779,-0.004448762705433085,-0.0013659302293209342,-0.47626721532614463,-0.14373582407418617,0.3316624693542226,C,Обрабатывающие производства,raw,24,3
49,73,False,2.175988237323245,-0.006390362689540251,-0.0008686277622549782,-0.5675644254697578,-0.07409117259076903,0.3940403598270872,C,Обрабатывающие производства,raw,24,3
50,74,False,1.9780135147092546,-0.005906118247770264,-0.0015530294572811782,-0.5702864746018073,-0.13846706295961425,0.388125953447487,C,Обрабатывающие производства,raw,24,3
51,75,False,1.745618399333802,-0.005935680508338813,-0.0018034132202845994,-0.5796946318987113,-0.16834656707187162,0.4317653884352205,C,Обрабатывающие производства,raw,24,3
52,76,False,1.6429268938451729,-0.005856928205411258,-0.0019004886914355144,-0.5756890190116409,-0.18693428043719956,0.42718311370744566,C,Обрабатывающие производства,raw,24,3
53,77,False,1.7137301236136604,-0.005802318294922219,-0.001945368287634907,-0.5671085650879578,-0.19115853851540565,0.42189468152513565,C,Обрабатывающие производства,raw,24,3
54,78,False,1.7170906091440068,-0.005890176699946131,-0.002051747125918806,-0.5632423554431909,-0.19647508257898397,0.42851802369209513,C,Обрабатывающие производства,raw,24,3
55,79,False,1.699819078963358,-0.005701333601201475,-0.0021755802759572734,-0.5547799984916619,-0.20804998721278317,0.42252095362923636,C,Обрабатывающие производства,raw,24,3
56,80,False,1.6928822823210137,-0.005511074975265025,-0.0017260548041835076,-0.5442170538100787,-0.16795576006750135,0.3889628390331168,C,Обрабатывающие производства,raw,24,3
57,81,False,1.7186796342543287,-0.0038500024439916385,-0.001677456062638605,-0.49349072356098256,-0.2086855686906159,0.36021986835864706,C,Обрабатывающие производства,raw,24,3
58,82,False,2.225530225038057,-0.0048368291195364016,0.00010877922775243522,-0.5800227762654782,0.013886330117762913,0.3388175995830004,C,Обрабатывающие производства,raw,24,3
59,83,False,2.4849217376550112,-0.0046897501076734825,0.0007865021589613637,-0.5738614994289291,0.09913104652358644,0.28493086439038884,C,Обрабатывающие производства,raw,24,3
60,84,False,2.4798334268227937,-0.004882339625598027,0.0014076906682840814,-0.5818122593241507,0.1683544878708624,0.260812653295292,C,Обрабатывающие производства,raw,24,3
61,85,False,2.3612346752824087,-0.006494111729082205,0.002930102306291556,-0.6351933875576032,0.27571057400785837,0.3934970844804706,C,Обрабатывающие производства,raw,24,3
62,86,False,2.338842831830726,-0.0058129238524375175,0.002257108882021691,-0.6046837201727314,0.21820796367523967,0.39581078225673316,C,Обрабатывающие производства,raw,24,3
63,87,False,2.160109266938456,-0.006203229531178276,0.0008977896316429198,-0.6419152971937754,0.09085803018699701,0.3864271898721906,C,Обрабатывающие производства,raw,24,3
64,88,False,1.653671269078268,-0.006719926828399548,0.0014063811960038008,-0.6648643663328574,0.1390633030160958,0.41180429915181493,C,Обрабатывающие производства,raw,24,3
65,89,False,1.6659232656994667,-0.005949103799182304,0.0008572339388421642,-0.6144184375004065,0.08483604394028041,0.3658170911585519,C,Обрабатывающие производства,raw,24,3
66,90,False,1.6555975848646116,-0.006037960228780824,0.0006579853637294975,-0.6306819186290641,0.06675966011567541,0.39680974519897183,C,Обрабатывающие производства,raw,24,3
67,91,False,1.70487726816958,-0.005848190427038059,0.00021875649643666377,-0.5971098855581141,0.02255964578655273,0.36773721118323754,C,Обрабатывающие производства,raw,24,3
68,92,False,1.7087619332726327,-0.005598347511196689,3.480709859993896e-05,-0.583718424560075,0.0035723848829770644,0.36996251476937325,C,Обрабатывающие производства,raw,24,3
69,93,False,1.704647355708178,-0.004609227678278793,-1.937611501116247e-05,-0.578135062700453,-0.0024029950683129297,0.3762238013861231,C,Обрабатывающие производства,raw,24,3
70,94,False,2.0066563163099556,-0.005431042537445767,0.0008241049534564212,-0.6427069147550899,0.10353187926444807,0.3970960925382684,C,Обрабатывающие производства,raw,24,3
71,95,False,2.1668453374725276,-0.005273411505218187,0.001011607559373674,-0.6139548324236312,0.12276273658733236,0.36601260703445704,C,Обрабатывающие производства,raw,24,3
72,96,False,2.1980451547859676,-0.00519250587780398,0.0017495049232075176,-0.5717989360466371,0.19310311659186807,0.28099404354060464,C,Обрабатывающие производства,raw,24,3
73,97,False,2.114619727311822,-0.007089906921150215,0.002487314309336459,-0.6937820302809264,0.21807917070615165,0.46167603432646265,C,Обрабатывающие производства,raw,24,3
74,98,False,2.0193099819734672,-0.006070751140855688,0.0012372052302763348,-0.6275936707907761,0.12245696379665288,0.41897880948603317,C,Обрабатывающие производства,raw,24,3
75,99,False,1.8305653200120395,-0.006476599572081796,0.0003123488401807703,-0.6561265935767193,0.03068175092547573,0.4516132905268564,C,Обрабатывающие производства,raw,24,3
76,100,False,1.495551239064896,-0.006208860998019745,-0.0001983781072776988,-0.6332768425731108,-0.020140979440730206,0.43849036579549294,C,Обрабатывающие производства,raw,24,3
77,101,False,1.525243550651147,-0.006282816778311693,-0.00027635051328690893,-0.6347579048858821,-0.028147943881532578,0.4392957149299569,C,Обрабатывающие производства,raw,24,3
78,102,False,1.4959878104240634,-0.006477639039457143,-0.0004646160872799868,-0.6464106171173787,-0.046751943076605906,0.4702978843447102,C,Обрабатывающие производства,raw,24,3
79,103,False,1.4782899767518087,-0.006171802008117399,-0.0005412284352303426,-0.6103980323249155,-0.05479366819655404,0.4312005731894085,C,Обрабатывающие производства,raw,24,3
80,104,False,1.460714966644791,-0.005778672034068165,-0.000844674790024133,-0.5935875791646343,-0.08458583625722901,0.42797690877625005,C,Обрабатывающие производства,raw,24,3
81,105,False,1.4888015580297607,-0.004436394672319301,-0.0009244326543150696,-0.5351829745981893,-0.11093607739009265,0.4325811626338484,C,Обрабатывающие производства,raw,24,3
82,106,False,1.9134813425426507,-0.004371422757618009,-0.0006744031547781569,-0.5151988718393928,-0.08198137000517018,0.4122920529000733,C,Обрабатывающие производства,raw,24,3
83,107,False,2.118425186314775,-0.0042911487693954205,-0.0007421828408466666,-0.5187139076115368,-0.08934280898334784,0.37787383900446037,C,Обрабатывающие производства,raw,24,3
84,108,False,2.3199159570750942,-0.00403332752049724,-0.0006180504134466159,-0.5245030878119399,-0.07720115153926092,0.29724352963596146,C,Обрабатывающие производства,raw,24,3
85,109,False,2.4461384093184813,-0.006366392916395727,-3.576433028140344e-05,-0.7048165325290955,-0.0036786259400351934,0.4689040258211288,C,Обрабатывающие производства,raw,24,3
86,110,False,2.2106337187503793,-0.005969022486907741,-0.0012680095657074714,-0.6424615218669066,-0.14242074292843032,0.45432887813809386,C,Обрабатывающие производства,raw,24,3
87,111,False,1.9645351079314812,-0.0058147711900160635,-0.0008643642794500378,-0.6213041331852508,-0.09265983743570465,0.45611966632115875,C,Обрабатывающие производства,raw,24,3
88,112,False,1.4504800165949374,-0.005800786052162784,-0.0007913749527094633,-0.6147491057271415,-0.08396211740385107,0.46378078418818347,C,Обрабатывающие производства,raw,24,3
89,113,False,1.4494991459321518,-0.005628360810776061,-0.0008543188725285353,-0.6009508401687378,-0.09035921209421305,0.4469100314047253,C,Обрабатывающие производства,raw,24,3
90,114,False,1.479989569148438,-0.005557978391297194,-0.0007798787134413562,-0.6027841914906855,-0.08303275460301013,0.4468894712170717,C,Обрабатывающие производства,raw,24,3
