model,case,regime,stage,start,end,method,active_threshold,validation_r2,validation_mae,alpha,l1_ratio,support_size,true_lag_count,false_lag_count,hit_rate,false_lag_rate,no_model,coef_mae,coef_mae_true,false_coef_l1,sign_correct_share,support_intersection
base,base_a_2_2,затухающие колебания,middle,66,91,elastic_net,0.05,0.9999828338045478,0.00178390958733791,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.363528941382709,2.003565324608047,1.9952530306017517,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,69,94,enter,0.05,1.0,3.7007434154171886e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.0230753382322644,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,69,94,stepwise,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,69,94,ridge,0.05,0.9999999999178704,3.901985624147712e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808984,2.000001652878902,1.999983471210981,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,69,94,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463693,0.03056890087620978,2.83106871279415e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,69,94,elastic_net,0.05,0.9999828338045478,0.0017839095873378914,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36352894138270897,2.0035653246080467,1.995253030601752,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,72,97,enter,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3678318796785934,2.0230753382322644,2.0230753382322635,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,72,97,stepwise,0.05,1.0,0.0,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,72,97,ridge,0.05,0.9999999999178704,3.901985623944171e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808986,2.000001652878902,1.999983471210982,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,72,97,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463164,0.030568900876209337,1.4432899320127033e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,72,97,elastic_net,0.05,0.9999828338045478,0.00178390958733791,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.363528941382709,2.003565324608047,1.9952530306017517,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,75,100,enter,0.05,1.0,3.7007434154171886e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.0230753382322644,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,75,100,stepwise,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,75,100,ridge,0.05,0.9999999999178704,3.901985624147712e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808984,2.000001652878902,1.999983471210981,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,75,100,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463693,0.03056890087620978,2.83106871279415e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,75,100,elastic_net,0.05,0.9999828338045478,0.0017839095873378914,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36352894138270897,2.0035653246080467,1.995253030601752,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,78,103,enter,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3678318796785934,2.0230753382322644,2.0230753382322635,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,78,103,stepwise,0.05,1.0,0.0,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,78,103,ridge,0.05,0.9999999999178704,3.901985623944171e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808986,2.000001652878902,1.999983471210982,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,78,103,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463164,0.030568900876209337,1.4432899320127033e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,78,103,elastic_net,0.05,0.9999828338045478,0.00178390958733791,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.363528941382709,2.003565324608047,1.9952530306017517,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,81,106,enter,0.05,1.0,3.7007434154171886e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.0230753382322644,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,81,106,stepwise,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,81,106,ridge,0.05,0.9999999999178704,3.901985624147712e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808984,2.000001652878902,1.999983471210981,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,81,106,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463693,0.03056890087620978,2.83106871279415e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,81,106,elastic_net,0.05,0.9999828338045478,0.0017839095873378914,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36352894138270897,2.0035653246080467,1.995253030601752,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,84,109,enter,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3678318796785934,2.0230753382322644,2.0230753382322635,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,84,109,stepwise,0.05,1.0,0.0,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,84,109,ridge,0.05,0.9999999999178704,3.901985623944171e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808986,2.000001652878902,1.999983471210982,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,84,109,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463164,0.030568900876209337,1.4432899320127033e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,84,109,elastic_net,0.05,0.9999828338045478,0.00178390958733791,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.363528941382709,2.003565324608047,1.9952530306017517,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,87,112,enter,0.05,1.0,3.7007434154171886e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.0230753382322644,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,87,112,stepwise,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,87,112,ridge,0.05,0.9999999999178704,3.901985624147712e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808984,2.000001652878902,1.999983471210981,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,87,112,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463693,0.03056890087620978,2.83106871279415e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,87,112,elastic_net,0.05,0.9999828338045478,0.0017839095873378914,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36352894138270897,2.0035653246080467,1.995253030601752,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,90,115,enter,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3678318796785934,2.0230753382322644,2.0230753382322635,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,90,115,stepwise,0.05,1.0,0.0,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,90,115,ridge,0.05,0.9999999999178704,3.901985623944171e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808986,2.000001652878902,1.999983471210982,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,90,115,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463164,0.030568900876209337,1.4432899320127033e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,90,115,elastic_net,0.05,0.9999828338045478,0.00178390958733791,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.363528941382709,2.003565324608047,1.9952530306017517,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,93,118,enter,0.05,1.0,3.7007434154171886e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.0230753382322644,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,93,118,stepwise,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,93,118,ridge,0.05,0.9999999999178704,3.901985624147712e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808984,2.000001652878902,1.999983471210981,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,93,118,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463693,0.03056890087620978,2.83106871279415e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,93,118,elastic_net,0.05,0.9999828338045478,0.0017839095873378914,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36352894138270897,2.0035653246080467,1.995253030601752,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,96,121,enter,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3678318796785934,2.0230753382322644,2.0230753382322635,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,96,121,stepwise,0.05,1.0,0.0,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,96,121,ridge,0.05,0.9999999999178704,3.901985623944171e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808986,2.000001652878902,1.999983471210982,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,96,121,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463164,0.030568900876209337,1.4432899320127033e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,96,121,elastic_net,0.05,0.9999828338045478,0.00178390958733791,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.363528941382709,2.003565324608047,1.9952530306017517,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,99,124,enter,0.05,1.0,3.7007434154171886e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.0230753382322644,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,99,124,stepwise,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,99,124,ridge,0.05,0.9999999999178704,3.901985624147712e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808984,2.000001652878902,1.999983471210981,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,99,124,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463693,0.03056890087620978,2.83106871279415e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,99,124,elastic_net,0.05,0.9999828338045478,0.0017839095873378914,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36352894138270897,2.0035653246080467,1.995253030601752,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,102,127,enter,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3678318796785934,2.0230753382322644,2.0230753382322635,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,102,127,stepwise,0.05,1.0,0.0,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,102,127,ridge,0.05,0.9999999999178704,3.901985623944171e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808986,2.000001652878902,1.999983471210982,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,102,127,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463164,0.030568900876209337,1.4432899320127033e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,middle,102,127,elastic_net,0.05,0.9999828338045478,0.00178390958733791,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.363528941382709,2.003565324608047,1.9952530306017517,1.0,1.0
base,base_a_2_2,затухающие колебания,late,105,130,enter,0.05,1.0,3.7007434154171886e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.0230753382322644,1.0,1.0
base,base_a_2_2,затухающие колебания,late,105,130,stepwise,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,late,105,130,ridge,0.05,0.9999999999178704,3.901985624147712e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808984,2.000001652878902,1.999983471210981,1.0,1.0
base,base_a_2_2,затухающие колебания,late,105,130,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463693,0.03056890087620978,2.83106871279415e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,late,105,130,elastic_net,0.05,0.9999828338045478,0.0017839095873378914,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36352894138270897,2.0035653246080467,1.995253030601752,1.0,1.0
base,base_a_2_2,затухающие колебания,late,108,133,enter,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3678318796785934,2.0230753382322644,2.0230753382322635,1.0,1.0
base,base_a_2_2,затухающие колебания,late,108,133,stepwise,0.05,1.0,0.0,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,late,108,133,ridge,0.05,0.9999999999178704,3.901985623944171e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808986,2.000001652878902,1.999983471210982,1.0,1.0
base,base_a_2_2,затухающие колебания,late,108,133,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463164,0.030568900876209337,1.4432899320127033e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,late,108,133,elastic_net,0.05,0.9999828338045478,0.00178390958733791,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.363528941382709,2.003565324608047,1.9952530306017517,1.0,1.0
base,base_a_2_2,затухающие колебания,late,111,136,enter,0.05,1.0,3.7007434154171886e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.0230753382322644,1.0,1.0
base,base_a_2_2,затухающие колебания,late,111,136,stepwise,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,late,111,136,ridge,0.05,0.9999999999178704,3.901985624147712e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808984,2.000001652878902,1.999983471210981,1.0,1.0
base,base_a_2_2,затухающие колебания,late,111,136,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463693,0.03056890087620978,2.83106871279415e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,late,111,136,elastic_net,0.05,0.9999828338045478,0.0017839095873378914,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36352894138270897,2.0035653246080467,1.995253030601752,1.0,1.0
base,base_a_2_2,затухающие колебания,late,114,139,enter,0.05,1.0,2.220446049250313e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3678318796785934,2.0230753382322644,2.0230753382322635,1.0,1.0
base,base_a_2_2,затухающие колебания,late,114,139,stepwise,0.05,1.0,0.0,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.023075338232264,1.0,1.0
base,base_a_2_2,затухающие колебания,late,114,139,ridge,0.05,0.9999999999178704,3.901985623944171e-06,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.3636350112808986,2.000001652878902,1.999983471210982,1.0,1.0
base,base_a_2_2,затухающие колебания,late,114,139,lasso,0.05,0.9997678375871467,0.006560421865030586,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0027789909887463164,0.030568900876209337,1.4432899320127033e-16,1.0,1.0
base,base_a_2_2,затухающие колебания,late,114,139,elastic_net,0.05,0.9999828338045478,0.00178390958733791,0.013894954943731374,0.2,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.363528941382709,2.003565324608047,1.9952530306017517,1.0,1.0
base,base_a_2_2,затухающие колебания,late,117,142,enter,0.05,1.0,3.7007434154171886e-16,,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.36783187967859354,2.0230753382322644,2.0230753382322644,1.0,1.0
