start,end,var_omega,cond_scaled,mean_abs_pair_corr,regime_label,preferred_tool,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,series_code,series_name,variant,window,lags,interpretability_label,var_q10_threshold,cond_q90_threshold,corr_q90_threshold,center_date
21,45,5.058142131207936e-05,11.379104277279357,0.8329409241649873,plateau_degenerate,do_not_read_regression,102.07979166666668,1.0036837142565815,0.0438088668382371,0.0071120616780283,0.5454545454545454,0.9583333333333334,0.6815140739620327,0.8806690923276966,8.0,0.1328404073828081,-0.1597437622394742,0.3148372035800417,101.178125,103.13425,105.244,0.9799537265782372,1.0193334774685734,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2015-10-01
22,46,5.178656045960876e-05,11.884778468628392,0.7984467539523822,plateau_degenerate,do_not_read_regression,102.299375,1.241784932147404,0.051085356093329,0.0071962879639164,0.5454545454545454,0.9583333333333334,0.7992318330033454,0.7221582692114314,3.0,0.4214030381694715,-0.0231577940960739,0.3307957533325434,101.252625,103.5905,106.042,0.9768818015503292,1.0230895248394796,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2015-11-01
23,47,5.169800854726508e-05,10.251294086861485,0.7713718377516233,plateau_degenerate,do_not_read_regression,102.526625,1.4337415449474606,0.0523863923151668,0.0071901327211161,0.5454545454545454,0.9583333333333334,0.8551430688267186,0.8076417642222152,4.0,0.2947007085230709,-0.0141910618189068,0.2608624024703819,101.318625,104.00125,106.27,0.9786510774442458,1.0264771161274642,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2015-12-01
24,48,5.2502127108781765e-05,10.42636966523794,0.7565334217303691,plateau_degenerate,do_not_read_regression,102.74045833333334,1.552804505273353,0.049172449509707,0.007245835156059,0.5909090909090909,0.9583333333333334,0.8786494040486748,0.8322037685282655,5.0,0.2209548097624445,-0.0909332269388163,0.112944986883339,101.449625,104.407375,106.27,0.9824727110191024,1.0291548638055588,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-01-01
25,49,5.515546971841616e-05,10.54073632922543,0.7529736812766242,plateau_degenerate,do_not_read_regression,102.91454166666666,1.6056611561172829,0.048302211908019,0.0074266728565634,0.5909090909090909,0.9583333333333334,0.8835830546785289,0.8269295761835523,2.0,0.6571533415733547,-0.1886716915181641,-0.0377653300668917,101.49725,104.747875,106.27,0.9856768137762304,1.0320267297882455,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-02-01
26,50,5.510057533683049e-05,9.526157176268088,0.7449522257317865,plateau_degenerate,do_not_read_regression,103.09391666666666,1.6548734573139494,0.0477816747997578,0.0074229761778433,0.6363636363636364,0.9583333333333334,0.8904519859861195,0.8356795244083253,2.0,0.70354798546095,-0.1871333259652572,-0.0378732078992683,101.613,105.07,106.27,0.9887080079043944,1.0340212374400912,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-03-01
27,51,5.850502061735233e-05,7.107072064592084,0.7284520199030136,plateau_degenerate,do_not_read_regression,103.23870833333336,1.6491929965684906,0.0477146612886235,0.0076488574713712,0.6818181818181818,0.9583333333333334,0.8856775952709229,0.8312629528073745,2.0,0.7244725010722398,-0.2553489498404818,-0.1156426344894785,101.725125,105.220125,106.27,0.9901206831655218,1.0343572937364294,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-04-01
28,52,5.852277714954998e-05,6.6081937474365855,0.7306641886710178,plateau_degenerate,do_not_read_regression,103.38308333333332,1.638619309984951,0.0476480275222332,0.0076500181143282,0.6818181818181818,0.9583333333333334,0.884278249304403,0.8252956736992916,2.0,0.7350644131292712,-0.2854245278517103,-0.1423499184822211,101.782625,105.543625,106.27,0.9931648160346288,1.036951296942872,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-05-01
29,53,5.883000866752293e-05,6.443810963418265,0.7167126861888988,plateau_degenerate,do_not_read_regression,103.54925,1.651430951478143,0.0475715661871042,0.0076700722726401,0.6818181818181818,1.0,0.8820888204948134,0.8235639815027129,2.0,0.7053906845193425,-0.2805453052701577,-0.1296707010735823,101.927,105.5865,106.27,0.9935682695022114,1.0359031463694606,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-06-01
30,54,5.975379929125455e-05,6.462393230898055,0.7039215610537526,plateau_degenerate,do_not_read_regression,103.710625,1.619317521172115,0.0474975442487209,0.007730058168685,0.6818181818181818,1.0,0.8764196905969504,0.8176720462623338,2.0,0.7040818799720612,-0.283012879492162,-0.1255283353867278,102.055,105.486375,106.27,0.9926260939117344,1.0336228014306013,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-07-01
31,55,5.901478911629184e-05,6.436138675651395,0.691087092866852,plateau_degenerate,do_not_read_regression,103.87291666666668,1.5683780346977017,0.0449684109187909,0.0076821083770207,0.6363636363636364,1.0,0.8718573213093936,0.804229865735452,2.0,0.7006424227214063,-0.3326476170369563,-0.1819908062931129,102.26,105.3575,106.27,0.9914133810106334,1.0302904361431646,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-08-01
32,56,5.80071658189314e-05,6.3185756045372425,0.6744956414814511,plateau_degenerate,do_not_read_regression,104.02208333333331,1.5482281786143663,0.0449039266501903,0.0076162435503948,0.6363636363636364,1.0,0.8676575191232545,0.7980729752269092,2.0,0.6907716421009927,-0.2998041897698831,-0.1469652132789275,102.364375,105.2945,106.27,0.990820551425614,1.0286244604140844,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-09-01
33,57,7.16865187715434e-05,6.030935876738555,0.6528242105910749,plateau_degenerate,do_not_read_regression,104.109875,1.4658878229165435,0.0418019904451906,0.0084667891654123,0.6818181818181818,1.0,0.8226109241059133,0.7481443929796129,2.0,0.6724324665196165,-0.3681574202391693,-0.2233691277963367,102.4985,105.08325,106.27,0.9888326903171168,1.0252174422064713,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-10-01
34,58,7.205852708324221e-05,5.804515809603517,0.6067683509060133,plateau_degenerate,do_not_read_regression,104.1875,1.4123703480319894,0.0417708458308337,0.0084887294151269,0.6818181818181818,1.0,0.807439949424799,0.7009895246075526,2.0,0.6268996987151528,-0.4209635044436374,-0.2426041914792163,102.59875,104.89375,106.27,0.9870494965653526,1.0223686935757017,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-11-01
35,59,7.129994542674915e-05,5.517042736421845,0.5368949654392159,plateau_degenerate,do_not_read_regression,104.26437500000002,1.3544427763383,0.0417400478351305,0.0084439295015264,0.6363636363636364,1.0,0.7883194613661777,0.6772104257924805,2.0,0.609565349809642,-0.3861846163037284,-0.199857333004733,102.770875,104.802125,106.27,0.986187305918886,1.0197648409629674,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2016-12-01
36,60,6.944161212915852e-05,5.098680017241094,0.4447065578602913,plateau_degenerate,do_not_read_regression,104.37370833333333,1.263478580453144,0.0377010653624855,0.0083331633926833,0.5909090909090909,1.0,0.7685144304591361,0.6290834024479465,2.0,0.5671248930508636,-0.4357881592203523,-0.2606912427577056,102.823,104.7545,106.27,0.9857391549825916,1.0187847077015844,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-01-01
37,61,6.860562464890889e-05,4.543920080533363,0.3835438031785051,plateau_degenerate,do_not_read_regression,104.45433333333334,1.2184864130916244,0.0376719651011766,0.0082828512390908,0.5454545454545454,1.0,0.747971773397579,0.5965553763879716,19.0,0.0609904969103362,-0.4222153584785841,-0.2384540191399667,103.13425,104.64225,106.27,0.9846828832219816,1.014621718779164,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-02-01
38,62,6.770753024290162e-05,4.2157278367802355,0.3838048030789803,plateau_degenerate,do_not_read_regression,104.5615,1.1431668003110207,0.0376333545329782,0.0082284585581323,0.5,1.0,0.7217532285202489,0.5392213800775599,18.0,0.0659618272303178,-0.4617182704818965,-0.2818632285755783,103.5905,104.607625,106.27,0.9843570622000564,1.0098187092445736,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-03-01
39,63,7.208908897776956e-05,4.058264065557208,0.3901387046166887,plateau_degenerate,do_not_read_regression,104.69504166666664,1.1382767852901847,0.0375853520602098,0.0084905293697018,0.5,1.0,0.6818275528521713,0.4668914915210804,17.0,0.2070566778711541,-0.4832658647241402,-0.2965546427097129,104.00125,104.726375,106.27,0.9854744989178508,1.006972271967885,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-04-01
40,64,7.202860195783034e-05,3.9669955011296896,0.3928847285648832,plateau_degenerate,do_not_read_regression,104.85433333333332,1.1268580458760356,0.0407231619739131,0.0084869665934201,0.4545454545454545,1.0,0.6624159390139169,0.3749142660449163,16.0,0.3156217282828851,-0.4720779520040099,-0.2952945703957526,104.407375,104.861125,106.605,0.9836417147413348,1.0043459573617286,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-05-01
41,65,7.188448480511652e-05,3.7364627276314377,0.3703550782918207,plateau_degenerate,do_not_read_regression,105.024625,1.0924859195316896,0.0421234543803418,0.0084784718437414,0.4545454545454545,1.0,0.6439762294601318,0.3541049117007118,15.0,0.3017793626875538,-0.4405627122928635,-0.2647029686855772,104.747875,105.24275,106.759,0.9857974503320563,1.0047244395172694,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-06-01
42,66,7.41612327190058e-05,4.12442540859599,0.3495998184611667,plateau_degenerate,do_not_read_regression,105.22491666666669,1.1471684675999243,0.0522594854355631,0.0086116916293493,0.4090909090909091,1.0,0.6575007681194032,0.3087209648599942,16.0,0.2183805516628208,-0.4979933864289732,-0.3637487331608734,105.07,105.711,107.834,0.9803123319175768,1.006100694774912,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-07-01
43,67,6.759775456805345e-05,4.439362288801153,0.3753274076401174,plateau_degenerate,do_not_read_regression,105.44733333333332,1.3220715016804343,0.0629793072054928,0.0082217853637791,0.3636363636363636,1.0,0.723173833573564,0.4413275188113778,17.0,0.1203311813527441,0.0725736512759619,-0.0890184286566817,105.220125,106.31975,108.976,0.9756253670532962,1.0104507098808333,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-08-01
44,68,3.8634690284665e-05,5.491012591726272,0.4232014354094891,plateau_degenerate,do_not_read_regression,105.75308333333334,1.4123709355980902,0.0564238867739868,0.0062156809992683,0.3636363636363636,1.0,0.8922713718723987,0.7461099383333375,2.0,0.4766344817869498,0.1689691931024389,0.1358567057626438,105.543625,106.961125,109.673,0.975273084533112,1.0134304653644408,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-09-01
45,69,3.799973616541995e-05,7.746008514301361,0.4676939526795597,plateau_degenerate,do_not_read_regression,105.96570833333334,1.6787256942684896,0.062671217929385,0.0061643926031215,0.3636363636363636,1.0,0.9288035626030264,0.8330034911827807,2.0,0.5721011192863775,0.2237750885629092,0.2005991443888141,105.5865,107.668375,110.347,0.9757254388429228,1.0197172460494477,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-10-01
46,70,3.834922975876516e-05,10.410613520522388,0.5446124192427568,plateau_degenerate,do_not_read_regression,106.13958333333332,1.881488305319902,0.0625685516320881,0.0061926754927708,0.3636363636363636,1.0,0.9410129141125918,0.8690071149460193,2.0,0.6499677296345386,0.1405648072002235,0.1136134374466084,105.486375,108.32475,110.347,0.981673720173634,1.0269075034572,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-11-01
47,71,3.9977340922877026e-05,13.08337274155815,0.6706963053635315,plateau_degenerate,do_not_read_regression,106.27795833333332,2.0041174591152475,0.0624870867312953,0.0063227637092395,0.3636363636363636,1.0,0.9445775244680168,0.8796065556388151,2.0,0.7289281091930894,0.0104598116319208,-0.0297654830486431,105.3575,108.75,110.347,0.9855274724278866,1.0321998908478276,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2017-12-01
48,72,3.821663710347528e-05,15.342576112860408,0.7564921644334446,plateau_degenerate,do_not_read_regression,106.454,2.154604894174336,0.0623837526067596,0.0061819606196962,0.3636363636363636,1.0,0.9540108209491456,0.8980301523541216,2.0,0.7715666981110583,0.0584412530449496,0.0375399198365166,105.2945,109.206375,110.347,0.9896632894414892,1.037151750566269,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-01-01
49,73,4.426331011769403e-05,16.57822319799048,0.8079404441780104,plateau_degenerate,do_not_read_regression,106.61020833333332,2.2074893918047613,0.0622923461441504,0.0066530677223138,0.3636363636363636,1.0,0.9489086309971496,0.9019909326835204,2.0,0.7925667620145859,-0.1139088837047921,-0.125844408061074,105.08325,109.504625,110.347,0.9923661268543776,1.0420749738897497,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-02-01
50,74,4.1959279382093255e-05,17.188906343781508,0.825343372390415,plateau_degenerate,do_not_read_regression,106.78995833333332,2.292249758773512,0.0621874950008953,0.0064775982726696,0.3636363636363636,1.0,0.9538763096314216,0.9111524405361812,2.0,0.8139416537911065,-0.0787141997768419,-0.0592580651042426,104.89375,109.765125,110.347,0.9947268616274118,1.0464410415301195,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-03-01
51,75,4.422193058986131e-05,16.74823361463651,0.8349488178859606,plateau_degenerate,do_not_read_regression,107.04570833333332,2.400183161051928,0.0679242550981921,0.0066499571870698,0.3636363636363636,1.0,0.9551989043486034,0.9114975357150832,2.0,0.7922807107030975,0.0139254589279709,0.020166523770961,104.802125,110.01525,110.977,0.9913337898843904,1.0497425505446574,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-04-01
52,76,4.4686816796641064e-05,17.591609869312045,0.8503845694172205,plateau_degenerate,do_not_read_regression,107.28429166666666,2.46113788857862,0.0677732022744864,0.0066848198776512,0.3636363636363636,1.0,0.9575582632760976,0.9157654707115884,2.0,0.7951934690511688,-0.0663537107424554,-0.0584815767086174,104.7545,110.13725,110.977,0.9924331167719436,1.0513844273993,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-05-01
53,77,4.6973476276712146e-05,18.521913816936667,0.8700699175804064,plateau_degenerate,do_not_read_regression,107.46304166666664,2.4870271155063612,0.0676604708673098,0.00685371988607,0.3636363636363636,1.0,0.9562424555385634,0.9108306738279524,2.0,0.8164882337882359,-0.1526851336019834,-0.1566011810307412,104.64225,110.0785,110.977,0.991903727799454,1.051950813366494,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-06-01
54,78,4.6881301864733846e-05,19.257031304963583,0.8823462794566261,plateau_degenerate,do_not_read_regression,107.67145833333332,2.5016285692052467,0.0675295023634784,0.0068469921764767,0.3636363636363636,1.0,0.9565630996999038,0.9105441391146064,2.0,0.8312261939004282,-0.1401653787821313,-0.1372370123970011,104.607625,110.082,110.977,0.9919352658659,1.052332466204065,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-07-01
55,79,4.689176439803954e-05,21.041436269284443,0.8898328177614804,plateau_degenerate,do_not_read_regression,107.89325,2.5120814120631794,0.0673906847740706,0.0068477561578986,0.3181818181818182,1.0,0.956903491724547,0.922303006388694,2.0,0.7933348609222028,-0.3145921533055466,-0.3171924729118247,104.726375,110.203375,110.977,0.9930289609558738,1.052298191358194,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-08-01
56,80,3.68648476810612e-05,21.045789625785403,0.8919995340693655,plateau_degenerate,do_not_read_regression,108.17595833333333,2.609767781482462,0.0795555697642305,0.0060716429144887,0.2727272727272727,1.0,0.964958364171598,0.9302627969196036,2.0,0.7292127510038373,-0.1933313590133252,-0.1907294491257231,104.861125,110.460375,112.312,0.9835135604387776,1.0533968141196273,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-09-01
57,81,5.161182563694892e-05,19.67878015901231,0.8717588554465221,plateau_degenerate,do_not_read_regression,108.46270833333334,2.4776106850345205,0.075823295641167,0.007184137083669,0.3181818181818182,1.0,0.9484564614759156,0.9215954339171616,2.0,0.7070154619954552,-0.3894168378588092,-0.3233663958063003,105.24275,110.64075,112.312,0.9851195776052424,1.051290944031774,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-10-01
58,82,5.721936928992858e-05,17.135663191628723,0.8374166446986899,plateau_degenerate,do_not_read_regression,108.6915,2.31099772825505,0.0754980840268098,0.007564348570097,0.3181818181818182,1.0,0.9358650316854624,0.8701754523378468,2.0,0.692737948131308,-0.4362976904056682,-0.4054329749991944,105.711,110.598375,112.312,0.9847422804330792,1.0462333626585691,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-11-01
59,83,5.705887478697616e-05,13.331660930567438,0.7613132056418056,plateau_degenerate,do_not_read_regression,108.93154166666666,2.112947802225733,0.0713292025534385,0.007553732506978,0.3636363636363636,1.0,0.9226112901751894,0.8387384704521051,2.0,0.650581348210967,-0.4922320617517335,-0.445768286735251,106.31975,110.459625,112.312,0.9835068826127218,1.0389379677811508,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2018-12-01
60,84,5.7794002279988e-05,10.690238461630072,0.6332955414665481,plateau_degenerate,do_not_read_regression,109.144,1.9072350405757552,0.0698435094920472,0.007602236662982,0.4090909090909091,1.0,0.9036711114440114,0.7982135645755521,2.0,0.5748436113490987,-0.5592400050071226,-0.4905934634173513,106.961125,110.333625,112.312,0.982385007835316,1.0315301470510898,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-01-01
61,85,5.805306963802017e-05,8.381886088018527,0.4663876419379233,plateau_degenerate,do_not_read_regression,109.34779166666668,1.6664260404422058,0.067198430695331,0.0076192565016555,0.4090909090909091,1.0,0.8714372069235805,0.7304613182251407,2.0,0.5250234146615691,-0.5099709012040403,-0.4289078774686605,107.668375,110.2965,112.312,0.9820544554455448,1.0244094424198378,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-02-01
62,86,5.489571390509476e-05,5.8242363048633,0.3235787203416079,plateau_degenerate,do_not_read_regression,109.52245833333332,1.3954445223406609,0.0559063418880222,0.0074091641839747,0.4090909090909091,1.0,0.8205894255492872,0.6114213497294988,8.0,0.0064507125351209,-0.540920167432532,-0.4641722345152099,108.32475,110.160625,112.312,0.9808446559584016,1.016947881255207,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-03-01
63,87,5.51777911990308e-05,4.026325297240851,0.2151600929117965,plateau_degenerate,do_not_read_regression,109.66854166666668,1.2100280292609835,0.0520386239596966,0.0074281754959768,0.4545454545454545,1.0,0.7551782917608947,0.4427223223066108,2.0,0.2982187106477783,-0.6388758165413565,-0.529955293090046,108.75,110.05225,112.312,0.9798797100933117,1.0119747126436782,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-04-01
64,88,5.548846536603516e-05,2.7304227204612523,0.1678796151398092,plateau_degenerate,do_not_read_regression,109.81558333333332,1.029815554547943,0.0505665938425557,0.0074490580187051,0.4545454545454545,1.0,0.6403377498665499,0.2080972543011824,8.0,0.0655543352787189,-0.6367512843383454,-0.4883971232646691,109.206375,109.78,112.312,0.9774556592349882,1.005252669544246,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,plateau_degenerate,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-05-01
65,89,0.0009682791274227,2.1888500308153067,0.1548613100534741,turbulent_informative,phase_short_forecast,109.2796125,3.308185000156492,0.1685245726873344,0.0311171837964605,0.5,1.0,0.0477358436633934,0.0632032818328574,3.0,0.0483208668899883,-0.1608892905738491,-0.0309007323798314,109.504625,107.6934625,112.312,0.95887761325593,0.9834604017866826,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-06-01
66,90,0.0009566772061716,2.1746601544299247,0.1562330945606534,turbulent_informative,phase_short_forecast,108.66804166666668,4.616785809857028,0.1762772173511607,0.0309301989352094,0.5,1.0,0.6918539764362175,0.0437404354496809,4.0,0.0340382102435336,-0.0203314858222397,0.0194475430229133,109.765125,105.640625,112.312,0.9405996242609872,0.9624243128224926,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-07-01
67,91,0.0009615143341008,3.013466869072431,0.2147766679800939,turbulent_informative,phase_short_forecast,108.04860416666668,5.455121823683925,0.1772878062399772,0.0310082946016204,0.5454545454545454,1.0,0.7917906414333532,0.5323278596175813,4.0,0.0211566360061504,-0.0974368373083161,-0.1043746697689885,110.01525,103.6709375,112.312,0.9230619835814518,0.942332426640852,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-08-01
68,92,0.0011266318158343,4.416291753965558,0.3035991821233863,turbulent_informative,phase_short_forecast,107.62614166666668,5.700068107627945,0.1779837101224709,0.0335653365219885,0.5,1.0,0.7970434581569122,0.5675140607115889,5.0,0.0106340957988367,-0.2864158429033989,-0.3434757748665132,110.13725,102.40755,112.312,0.9118130742930408,0.9298175685338068,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-09-01
69,93,0.0011263113572521,5.251135277753853,0.3782939918866534,turbulent_informative,phase_short_forecast,107.15796666666668,5.914762956835679,0.1787613240141734,0.0335605625288393,0.5454545454545454,1.0,0.8120328100674596,0.6074069059519946,2.0,0.5466123191485176,-0.2736561532843381,-0.2903112569341622,110.0785,101.0989,112.312,0.9001611582021511,0.9184254872659056,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-10-01
70,94,0.0011261902345488,5.859753567781425,0.4306958727548114,turbulent_informative,phase_short_forecast,106.67767916666666,6.1117477813210375,0.1795661486980074,0.0335587579410921,0.5,1.0,0.8246647305006699,0.6339158536589375,2.0,0.572607417189574,-0.2695002272012184,-0.2852415264656463,110.082,99.7904125,112.312,0.8885106889735737,0.9065098063261932,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-11-01
71,95,0.001122606811101,6.271488788009469,0.4788915642179907,turbulent_informative,phase_short_forecast,106.22515,6.279071310180616,0.1803311174425265,0.0335053251155851,0.5,1.0,0.8346135423301491,0.6555325975259844,2.0,0.5975570366994436,-0.2648688489573476,-0.2798187105901112,110.203375,98.419825,112.312,0.8763072957475604,0.8930745088342349,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2019-12-01
72,96,0.0011219948621,6.818466701429673,0.5421802028201391,turbulent_informative,phase_short_forecast,105.74866249999998,6.38806426123572,0.1811436622188956,0.0334961917551839,0.4545454545454545,1.0,0.8415687198514533,0.669596720367043,2.0,0.6171316291948293,-0.2731059280748911,-0.2889988784777416,110.460375,97.0056125,112.312,0.8637154756392906,0.8781937640533993,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2020-01-01
73,97,0.0011266333881875,7.212169129550409,0.5729880380018691,turbulent_informative,phase_short_forecast,105.3648125,6.448940659087125,0.1818035788750631,0.0335653599442575,0.4545454545454545,1.0,0.8447775489871123,0.6777802212046768,2.0,0.6260897015508597,-0.3019435335691595,-0.3134203650768261,110.64075,97.760225,112.312,0.8704343703255218,0.8835824504081905,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2020-02-01
74,98,0.0011195230925608,7.183031782397199,0.583752722576921,turbulent_informative,phase_short_forecast,104.91383333333332,6.493060989796893,0.1825850737827709,0.0334592751350175,0.4545454545454545,1.0,0.8463975429108245,0.6824584450941095,2.0,0.6295209360137317,-0.3000454093871574,-0.3039416715746674,110.598375,98.5025,112.312,0.877043414773132,0.8906324346989728,06,Добыча сырой нефти и природного,adj_unsmoothed,24,6,interpretable,1.3026372466563196e-05,15.876474564777798,0.816924066668326,2020-03-01
