model,case,regime,start,end,window,lags,period,rho,rho_band,no_model,b_sum,R2_enter,selected,selected_count,hit_rate,false_lag_count,false_lag_rate
delay,delay_g_1_05,цикл,80,100,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000016,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,81,101,20,3,6,3.3333333333333335,rho>=2,0,-1.049999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,82,102,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000012,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,83,103,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000014,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,84,104,20,3,6,3.3333333333333335,rho>=2,0,-1.049999999999999,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,85,105,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000027,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,86,106,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000025,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,87,107,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999994,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,88,108,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000005,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,89,109,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000007,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,90,110,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999974,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,91,111,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999994,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,92,112,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000012,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,93,113,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999985,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,94,114,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999987,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,95,115,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000014,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,96,116,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000014,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,97,117,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999994,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,98,118,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000016,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,99,119,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999978,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,100,120,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999994,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,101,121,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000016,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,102,122,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000007,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,103,123,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000016,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,104,124,20,3,6,3.3333333333333335,rho>=2,0,-1.05,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,105,125,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000016,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,106,126,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999996,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,107,127,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000014,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,108,128,20,3,6,3.3333333333333335,rho>=2,0,-1.050000000000002,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,109,129,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999994,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,110,130,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000012,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,111,131,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,112,132,20,3,6,3.3333333333333335,rho>=2,0,-1.049999999999999,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,113,133,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000003,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,114,134,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000012,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,115,135,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999976,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,116,136,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000023,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,117,137,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000016,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,118,138,20,3,6,3.3333333333333335,rho>=2,0,-1.049999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,119,139,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000003,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,120,140,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000047,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,121,141,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999972,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,122,142,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000012,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,123,143,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000025,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,124,144,20,3,6,3.3333333333333335,rho>=2,0,-1.049999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,125,145,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,126,146,20,3,6,3.3333333333333335,rho>=2,0,-1.050000000000002,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,127,147,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999976,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,128,148,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,129,149,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000016,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,130,150,20,3,6,3.3333333333333335,rho>=2,0,-1.049999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,131,151,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999985,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,132,152,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000007,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,133,153,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999978,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,134,154,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,135,155,20,3,6,3.3333333333333335,rho>=2,0,-1.050000000000006,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,136,156,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000034,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,137,157,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999987,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,138,158,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000005,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,139,159,20,3,6,3.3333333333333335,rho>=2,0,-1.05,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,140,160,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000016,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,141,161,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000003,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,142,162,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999983,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,143,163,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999996,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,144,164,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,145,165,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,146,166,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999994,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,147,167,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000005,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,148,168,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000003,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,149,169,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999972,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,150,170,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000003,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,151,171,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000034,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,152,172,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000005,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,153,173,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999992,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,154,174,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000003,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,155,175,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999976,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,156,176,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999978,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,157,177,20,3,6,3.3333333333333335,rho>=2,0,-1.0500000000000012,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,158,178,20,3,6,3.3333333333333335,rho>=2,0,-1.049999999999999,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,159,179,20,3,6,3.3333333333333335,rho>=2,0,-1.0499999999999994,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,0,20,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999196916,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,1,21,20,5,6,3.3333333333333335,rho>=2,0,-1.04999999999999,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,2,22,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000016,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,3,23,20,5,6,3.3333333333333335,rho>=2,0,-1.049999999999999,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,4,24,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999996,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,5,25,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999998,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,6,26,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000018,1.0,"['Lag_1', 'Lag_3']",2.0,1.0,1.0,0.5
delay,delay_g_1_05,цикл,7,27,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000012,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,8,28,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000007,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,9,29,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999987,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,10,30,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000047,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,11,31,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000007,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,12,32,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000056,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,13,33,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000052,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,14,34,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999994,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,15,35,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999954,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,16,36,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999965,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,17,37,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000207,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,18,38,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000008,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,19,39,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999958,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,20,40,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999976,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,21,41,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000327,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,22,42,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000145,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,23,43,20,5,6,3.3333333333333335,rho>=2,0,-1.049999999999991,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,24,44,20,5,6,3.3333333333333335,rho>=2,0,-1.049999999999996,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,25,45,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000385,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,26,46,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000085,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,27,47,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999932,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,28,48,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999816,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,29,49,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000531,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,30,50,20,5,6,3.3333333333333335,rho>=2,0,-1.04999999999999,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,31,51,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000427,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,32,52,20,5,6,3.3333333333333335,rho>=2,0,-1.049999999999959,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,33,53,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999934,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,34,54,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000145,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,35,55,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000511,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,36,56,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000055,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,37,57,20,5,6,3.3333333333333335,rho>=2,0,-1.049999999999999,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,38,58,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999419,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,39,59,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000194,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,40,60,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999674,1.0,"['Lag_1', 'Lag_5']",2.0,1.0,1.0,0.5
delay,delay_g_1_05,цикл,41,61,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000174,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,42,62,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000886,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,43,63,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000065,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,44,64,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000518,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,45,65,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000327,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,46,66,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000005,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,47,67,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000573,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,48,68,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000629,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,49,69,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000642,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,50,70,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999559,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,51,71,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000001055,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,52,72,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999967,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,53,73,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000478,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,54,74,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000003,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,55,75,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000001029,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,56,76,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000624,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,57,77,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000019,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,58,78,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000001193,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,59,79,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000122,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,60,80,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000001295,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,61,81,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000842,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,62,82,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000001215,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,63,83,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999123,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,64,84,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999359,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,65,85,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000158,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,66,86,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000001268,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,67,87,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999998852,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,68,88,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000318,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,69,89,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000531,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,70,90,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000022,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,71,91,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999456,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,72,92,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999998142,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,73,93,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000077,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,74,94,20,5,6,3.3333333333333335,rho>=2,0,-1.049999999999904,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,75,95,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000143,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,76,96,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000046,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,77,97,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000001863,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,78,98,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000003205,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,79,99,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000061,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,80,100,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000002885,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,81,101,20,5,6,3.3333333333333335,rho>=2,0,-1.049999999999912,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,82,102,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000002387,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,83,103,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000984,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,84,104,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000002334,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,85,105,20,5,6,3.3333333333333335,rho>=2,0,-1.050000000000245,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,86,106,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000727,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,87,107,20,5,6,3.3333333333333335,rho>=2,0,-1.049999999999904,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,88,108,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000753,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,89,109,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000000278,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,90,110,20,5,6,3.3333333333333335,rho>=2,0,-1.0499999999999625,1.0,['Lag_1'],1.0,1.0,0.0,0.0
delay,delay_g_1_05,цикл,91,111,20,5,6,3.3333333333333335,rho>=2,0,-1.0500000000001046,1.0,['Lag_1'],1.0,1.0,0.0,0.0
