model,case,regime,start,end,stage,var_x,var_omega,mean_x,mean_omega,cond_raw,cond_scaled,max_vif,mean_vif,infinite_vif_share,selected_count,false_lag_count,false_lag_rate,hit_rate,no_model,degenerate_window,failure_type,degraded_window,R2_enter,pairwise_b,pairwise_beta,correct_top_b,correct_top_beta,true_beta_mass_share,true_b_mass_share,beta_scale_gap,log10_var_x,log10_var_omega,log10_cond_raw,log10_cond_scaled,var_omega_band,cond_scaled_band
delay,delay_g_1_25,усиленный цикл,22,47,early,0.3544469126568338,0.4508565356059861,0.6725018249010004,0.5504698117940345,308.8426940997675,1115.5457317900568,78425.14414832382,21699.94777050127,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999276,0.9999999999999083,0.0227272727272801,-0.4504488021358749,-0.3459616304204828,2.4897373322410274,3.0474873788842776,Q4,Q4
delay,delay_g_1_25,усиленный цикл,23,48,early,0.35969981117453514,0.553823301026303,0.7692168457524422,0.40937271887374943,529.7134246226153,636.8524327466702,30704.956830606494,7489.831530606094,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999805,0.9999999999999505,0.022727272727276905,-0.44405979016558383,-0.256628776119762,2.7240409794782527,2.8040388121340305,Q4,Q4
delay,delay_g_1_25,усиленный цикл,24,49,early,0.35691886180904503,0.5620309549602115,0.7715152991602192,0.28847894280944736,130.58692635419027,1272.872022878978,129763.75210289692,27197.702624738322,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.999999999999903,0.9999999999996874,0.02272727272730116,-0.4474305006205901,-0.25023976414947074,2.1158996999372195,3.1047847410052447,Q4,Q4
delay,delay_g_1_25,усиленный цикл,25,50,early,0.37590055432739383,0.5576857215766331,0.7545412764384949,0.28560587604972604,98.29979943859247,53.8854585991399,192.1271455745603,120.90626649836013,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999881,0.9999999999999899,0.022727272727273925,-0.42492703384683983,-0.25361047460447705,1.9925526317405646,1.7314715833280154,Q4,Q4
delay,delay_g_1_25,усиленный цикл,26,51,early,0.39832549233926134,0.5873446161365526,0.7192734258855265,0.30682340445188155,91.46303448083411,53.31839456094657,176.49370666472535,119.42000905573222,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.999999999999996,0.999999999999984,0.022727272727274074,-0.3997618983910901,-0.23110700783072718,1.9612456059274543,1.726877064151071,Q4,Q4
delay,delay_g_1_25,усиленный цикл,27,52,early,0.3847115040120742,0.6223835817800959,0.6577989695552645,0.35090821764309216,89.16238939694409,56.472129729795476,198.41445733161203,131.09109645044995,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999892,0.9999999999999911,0.022727272727273654,-0.4148648268092144,-0.20594187237497727,1.9501816983008367,1.7518341665655845,Q4,Q4
delay,delay_g_1_25,усиленный цикл,28,53,early,0.2961611084291955,0.601111725018866,0.5869129181497568,0.42775128805591933,83.87256859891954,55.444739643337556,209.37725295793803,121.09289780327116,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999905,0.9999999999999822,0.022727272727273647,-0.5284719731732134,-0.2210448007931015,1.9236199434974313,1.7438603484609818,Q4,Q4
delay,delay_g_1_25,усиленный цикл,29,54,early,0.3062017946470053,0.4627517319206181,0.5940599032826059,0.5163588523128041,118.76913042604912,206.04834193993756,3530.4798218705446,859.9962336014796,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999923,0.9999999999999842,0.022727272727274497,-0.5139922682327698,-0.33465194715710045,2.074703576775387,2.3139691241300415,Q4,Q4
delay,delay_g_1_25,усиленный цикл,30,55,early,0.37098060295033963,0.47844030413594585,0.7135639237184705,0.5074251208967425,185.272788938021,299.1556290105732,7238.106780963381,1630.282731039366,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999871,0.999999999999979,0.02272727272727494,-0.43064879726327715,-0.3201722422166569,2.2678116390606693,2.4758971790825637,Q4,Q4
delay,delay_g_1_25,усиленный цикл,31,56,early,0.3421761537409792,0.5796571921099056,0.7810479721797058,0.35804509535191187,254.2075415975096,607.1223303894104,30683.137436022313,6102.991094662426,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999543,0.999999999999974,0.022727272727275552,-0.46575025972643125,-0.23682877124716437,2.4051884306617297,2.7832762068254255,Q4,Q4
delay,delay_g_1_25,усиленный цикл,32,57,early,0.3503337675132932,0.53465024022028,0.7751194378075915,0.27369003477536774,63.60885040643937,1325.523430183921,154149.73071619772,30133.18387710431,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999785,0.9999999999997957,0.022727272727292448,-0.45551800045590013,-0.2719302337103185,1.803517546706051,3.122387408802159,Q4,Q4
delay,delay_g_1_25,усиленный цикл,33,58,early,0.3706968910222487,0.5473965117395206,0.7581373425130323,0.2811007027405105,37.44301418199107,19.945522430055064,31.022357969229898,24.45682591231193,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999971,0.9999999999999943,0.02272727272727307,-0.43098105631611683,-0.26169797443978726,1.573370802403553,1.299845416204577,Q4,Q4
delay,delay_g_1_25,усиленный цикл,34,59,early,0.3980189218210145,0.5792138922222636,0.7230781651515876,0.30232832185870956,36.722786094157634,21.371088592913168,36.324333676429006,25.790315489753365,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999937,0.999999999999995,0.022727272727273415,-0.40009628107425765,-0.23716103030000396,1.56493562294908,1.3298266446654325,Q4,Q4
delay,delay_g_1_25,усиленный цикл,35,60,early,0.3994479376683688,0.621904565345335,0.6589670649661755,0.34615229356051547,36.19320433017373,25.342158764161493,47.81853155684891,29.810441715835683,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999941,0.9999999999999879,0.022727272727273748,-0.3985398167423519,-0.20627625505814495,1.5586270346502782,1.4038436073678617,Q4,Q4
delay,delay_g_1_25,усиленный цикл,36,61,early,0.3169168378946142,0.6241374026068262,0.5726369205622658,0.4262911687922805,33.83291633851925,25.117333385843846,49.669954405001114,28.93529435953853,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999956,0.9999999999999956,0.022727272727273005,-0.4990546859897126,-0.2047197907262391,1.5293394348301772,1.3999735300776355,Q4,Q4
delay,delay_g_1_25,усиленный цикл,37,62,early,0.2746311856722591,0.49518255921033455,0.5394173496990591,0.5342038492971677,42.49552164237715,91.97768979203644,454.75788327773444,175.82174830546373,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.999999999999996,0.999999999999992,0.022727272727273266,-0.5612501481030215,-0.3052346599735999,1.6283431646742585,1.9636824971800648,Q4,Q4
delay,delay_g_1_25,усиленный цикл,38,63,early,0.3318451600486513,0.42911122761290477,0.6387768836280511,0.5757283128761761,48.57069853118285,278.1716469668119,2870.0655131886433,1371.294079409208,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999842,0.9999999999999559,0.02272727272727735,-0.4790645121472718,-0.3674301220869088,1.6863743494284955,2.4443128618408725,Q4,Q4
delay,delay_g_1_25,усиленный цикл,39,64,early,0.3706535511237958,0.5185080625760177,0.7506474191804366,0.451528895464936,75.74967162004353,78.45441160782677,421.98989389228495,138.74473526397531,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999967,0.9999999999999927,0.022727272727273585,-0.4310318346732762,-0.28524448613115894,1.8793807544824326,1.8946173696318973,Q4,Q4
delay,delay_g_1_25,усиленный цикл,40,65,early,0.35193986806461586,0.5791461736309308,0.7718910020231003,0.3116907260244542,39.203010777765435,110.13356197802503,802.4201557517041,218.36735821248018,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999913,0.9999999999999847,0.022727272727274008,-0.4535315331087417,-0.23721180865716346,1.5933194219683715,2.0419196855542103,Q4,Q4
delay,delay_g_1_25,усиленный цикл,41,66,early,0.3734139508861486,0.5499060438509621,0.7517733336877515,0.28513624747112454,39.79730700131743,23.780240371355728,36.150651974225795,20.663386561159328,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999952,0.99999999999999,0.02272727272727385,-0.4278094606780728,-0.259711507092629,1.5998536852888299,1.3762162401660116,Q4,Q4
delay,delay_g_1_25,усиленный цикл,42,67,early,0.3978251848825375,0.5834592982596071,0.7085185116142177,0.3102833328903107,34.9901211330779,19.09275756284575,25.8819604952426,16.406587528416477,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999958,0.999999999999995,0.022727272727273228,-0.40030772671863635,-0.23398943466196007,1.5439454459792268,1.2808686579818858,Q4,Q4
delay,delay_g_1_25,усиленный цикл,43,68,early,0.37493652129182153,0.6216018513789648,0.6347943364456642,0.36435186048222773,35.53350222032942,21.84038047845429,31.540453342763925,18.88917151813882,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.999999999999996,0.9999999999999847,0.02272727272727402,-0.42604225436905435,-0.20648770070252348,1.5506380141317586,1.3392601998868143,Q4,Q4
delay,delay_g_1_25,усиленный цикл,44,69,early,0.27790360070915493,0.585838314518471,0.5549060265079072,0.4565070794429195,35.4356421642198,25.35047133517057,43.612004567981344,25.983003821797748,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999931,0.9999999999999873,0.022727272727273685,-0.5561058261697809,-0.23222222835294165,1.5494403074474752,1.4039860384764846,Q4,Q4
delay,delay_g_1_25,усиленный цикл,45,70,early,0.29259722506614383,0.4342243761080544,0.5685154486393742,0.556367466865116,65.0842990311618,54.99064015672713,277.83963103714234,72.67231278744651,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999953,0.9999999999999922,0.022727272727273075,-0.5337297969536199,-0.3622858001536682,1.8134762317855266,1.740288775417757,Q4,Q4
delay,delay_g_1_25,усиленный цикл,46,71,early,0.35537073311010403,0.4571831641658498,0.6886864375370855,0.5393556892007825,87.39495648684068,78.81650846331118,445.3477743454612,160.09566211079368,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999922,0.9999999999999851,0.022727272727273953,-0.4493183417872181,-0.3399097709375069,1.941486370470378,1.896617191901016,Q4,Q4
delay,delay_g_1_25,усиленный цикл,47,72,early,0.3451530334132307,0.5552667704845377,0.7784673696679089,0.38914195307864335,68.3638969352356,84.99700617517298,512.4970971782674,142.57509298294028,0.0,2.0,1.0,0.5,1.0,0,0,collinearity,1,1.0,1.0,1.0,1.0,1.0,0.9999999999999911,0.9999999999999936,0.02272727272727355,-0.4619883054168071,-0.25549831577110516,1.8348268107665453,1.9294036289554668,Q4,Q4
delay,delay_g_1_25,усиленный цикл,48,73,middle,0.3444776323466307,0.539301614708173,0.778971662352994,0.2769157879151138,37.927226081498645,106.21064346709245,1043.4043764277549,206.04392829711608,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999938,0.9999999999999908,0.022727272727273675,-0.4628389724901858,-0.26816827940069426,1.5789510804683626,2.0261680399790793,Q4,Q4
delay,delay_g_1_25,усиленный цикл,49,74,middle,0.3588427670032763,0.5382463005416105,0.767439524033004,0.2762854220587575,34.06748124391887,18.360501594350193,25.19877255117567,16.20533352095337,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999931,0.9999999999999943,0.022727272727273266,-0.44509580317897673,-0.26901894647407293,1.5323400254873372,1.2638845416082962,Q4,Q4
delay,delay_g_1_25,усиленный цикл,50,75,middle,0.38022971633164376,0.560691823442619,0.7429696506355263,0.29070059495874484,29.23385870218145,16.61647058424681,20.614627464532226,14.477315739881577,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999947,0.9999999999999938,0.0227272727272731,-0.41995394445497625,-0.25127577716286403,1.4658861435292112,1.2205387830725223,Q4,Q4
delay,delay_g_1_25,усиленный цикл,51,76,middle,0.3876775156255405,0.5941089317681933,0.6970989019247148,0.3212879367055921,29.304598067534013,18.131177137809964,23.542494557096365,16.10324557532189,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.999999999999998,0.9999999999999938,0.022727272727273314,-0.4115293863100974,-0.2261339184388634,1.4669357691146978,1.2584260008886543,Q4,Q4
delay,delay_g_1_25,усиленный цикл,52,77,middle,0.32877333406193615,0.6057461181649071,0.6316755218425908,0.37862637259410653,28.68219681102835,38.85806776627025,70.49486231140088,38.00064140438966,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999969,0.9999999999999932,0.022727272727273404,-0.48310341418366026,-0.21770936029398452,1.4576124115135427,1.589481201325267,Q4,Q4
delay,delay_g_1_25,усиленный цикл,53,78,middle,0.27799004610046757,0.5137083344717751,0.6006250838475113,0.4604055976967613,58.08859977329981,52.67088798593405,166.31499147410423,71.34243754893906,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.999999999999992,0.9999999999999931,0.022727272727273283,-0.555970754445356,-0.28928338816754756,1.764090907926418,1.7215706402511644,Q4,Q4
delay,delay_g_1_25,усиленный цикл,54,79,middle,0.36106756959109637,0.43435944703198065,0.6912848722559313,0.49921864519061065,58.58013679010012,55.61081436491818,259.2077737696396,80.50081630615134,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999962,0.9999999999999931,0.022727272727273377,-0.44241151733370665,-0.3621507284292432,1.7677503814650115,1.7451592549330521,Q4,Q4
delay,delay_g_1_25,усиленный цикл,55,80,middle,0.35166139450145784,0.5641680774860881,0.7756274369259983,0.3858939096800859,66.18299193798768,140.3309264958636,1616.247721123904,345.06653374567605,0.0,2.0,1.0,0.5,1.0,0,0,collinearity,1,1.0,1.0,1.0,1.0,1.0,0.9999999999999876,0.9999999999999958,0.022727272727273647,-0.4538753060511302,-0.2485914913175938,1.8207463964410477,2.1471533925279127,Q4,Q4
delay,delay_g_1_25,усиленный цикл,56,81,middle,0.3561473465695073,0.5494709289085277,0.7721913943466784,0.2804657038425022,75.23149189012885,77.17579308297398,511.6377624019614,137.5293340639985,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999909,0.9999999999999865,0.02272727272727375,-0.44837028696314035,-0.26005528003501754,1.8763996742507467,1.8874811011251669,Q4,Q4
delay,delay_g_1_25,усиленный цикл,57,82,middle,0.3764020281431816,0.556480229014855,0.7546004573397547,0.2847607570666519,86.33880629985477,48.40663732055767,176.10146993682488,68.41893141321576,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999902,0.9999999999999888,0.022727272727273803,-0.4243480451570569,-0.25455026094702765,1.9362060399078111,1.684904914414287,Q4,Q4
delay,delay_g_1_25,усиленный цикл,58,83,middle,0.4014175821864588,0.5881281689737212,0.7184904543486651,0.30674942832530644,64.59970237544994,36.1777722579835,81.53830684111229,48.90688084739077,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999896,0.9999999999999927,0.022727272727273408,-0.3964036092293742,-0.23052801914094403,1.8102305171127695,1.5584418205157153,Q4,Q4
delay,delay_g_1_25,усиленный цикл,59,84,middle,0.3935804383573808,0.6272149721663416,0.6542936850591609,0.35188693206416854,68.67365525270588,44.51643489838718,134.68405539339773,62.53569703965018,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999889,0.9999999999999906,0.02272727272727285,-0.4049664949067631,-0.20258358321326156,1.8367901639492086,1.6485203765531866,Q4,Q4
delay,delay_g_1_25,усиленный цикл,60,85,middle,0.3045593458626916,0.6149694349334075,0.5748973878971554,0.43213289367604885,67.64674418389086,119.8221177713351,728.0049369040462,280.68479745114195,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999933,0.9999999999999956,0.022727272727273384,-0.5163280689771425,-0.2111464688906503,1.8302468989824663,2.0785369911705276,Q4,Q4
delay,delay_g_1_25,усиленный цикл,61,86,middle,0.29106657273561093,0.47587397791045566,0.5647405828774853,0.5313782651285558,118.88390326464193,100.3368529077969,423.0982099940142,279.388997467356,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999918,0.9999999999999902,0.022727272727273252,-0.536007667835146,-0.32250804296102964,2.075123055656631,2.0014604751428777,Q4,Q4
delay,delay_g_1_25,усиленный цикл,62,87,middle,0.3580433209984382,0.4547915198993922,0.6792812036829164,0.5440742714031434,185.87139755422572,226.4132772675873,4480.611131616367,1015.8470933567033,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999849,0.9999999999999755,0.022727272727274886,-0.44606442326580714,-0.342187641819033,2.269212564381484,2.354901891045268,Q4,Q4
delay,delay_g_1_25,усиленный цикл,63,88,middle,0.35665959932436353,0.5594426890600596,0.7719216387165365,0.40089849539635447,196.38763478097718,1272.4251670846797,126859.9806319806,26155.000557876807,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999301,0.999999999999924,0.02272727272727744,-0.44774608265550003,-0.25224439724969444,2.293114139685927,3.104632250358236,Q4,Q4
delay,delay_g_1_25,усиленный цикл,64,89,middle,0.35699080813254314,0.557280623944318,0.7716574028294308,0.28509795160432927,257.7040695714237,685.3626102031318,38176.47314664513,8145.531930427506,0.0,2.0,1.0,0.5,1.0,0,0,collinearity,1,1.0,1.0,1.0,1.0,1.0,0.9999999999998399,0.9999999999999718,0.022727272727283466,-0.4473429660410493,-0.2539260566393872,2.411121276829748,2.83592040790624,Q4,Q4
delay,delay_g_1_25,усиленный цикл,65,90,middle,0.37639047331868675,0.5577981377070985,0.7545020291512384,0.2854282464632114,182.05807712360547,99.36843490899844,634.6217350687964,408.6656448030686,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999918,0.9999999999999885,0.022727272727273526,-0.4243613773741236,-0.2535229400249365,2.2602099514512113,1.9972484495691374,Q4,Q4
delay,delay_g_1_25,усиленный цикл,66,91,middle,0.39963934020784386,0.5881101145604479,0.7190784277282839,0.30687246356095194,170.18427403537643,99.27777512132765,634.1019921740617,408.02745936038974,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999858,0.9999999999999838,0.02272727272727398,-0.39833176670674897,-0.23054135135801088,2.2309194263995686,1.9968520357815942,Q4,Q4
delay,delay_g_1_25,усиленный цикл,67,92,middle,0.3880408060839278,0.6244364690747563,0.6568908697609289,0.35115196533964504,165.6839381850721,104.77874918682647,689.8278707142155,445.2961854847577,0.0,1.0,0.0,0.0,1.0,0,0,stable,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999847,0.9999999999999838,0.022727272727273682,-0.4111226019180696,-0.20451174069063596,2.219280408867764,2.020273209682632,Q4,Q4
