model,case,regime_family,start,end,true_label,predicted_label,true_tool,recommended_tool,true_regression_admissible,predicted_regression_admissible,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,selected,no_model,b_sum,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,48,73,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,49,74,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,50,75,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,51,76,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,52,77,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,53,78,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,54,79,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,55,80,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,56,81,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,57,82,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,58,83,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,59,84,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,60,85,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,61,86,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,62,87,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,63,88,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,64,89,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,65,90,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,66,91,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,67,92,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,68,93,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,69,94,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,70,95,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,71,96,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,72,97,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,73,98,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,74,99,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,75,100,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,76,101,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,77,102,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,78,103,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,79,104,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,80,105,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,81,106,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,82,107,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,83,108,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,84,109,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,85,110,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,86,111,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,87,112,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,88,113,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,89,114,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,90,115,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,91,116,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,92,117,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,93,118,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,94,119,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,95,120,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,96,121,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,97,122,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,98,123,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,99,124,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,100,125,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,101,126,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,102,127,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,103,128,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,104,129,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,105,130,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,106,131,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,107,132,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,108,133,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,109,134,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,110,135,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,111,136,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,112,137,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,113,138,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,114,139,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,115,140,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,116,141,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,117,142,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,118,143,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,119,144,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,120,145,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,121,146,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,122,147,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,123,148,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,124,149,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,125,150,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,126,151,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,127,152,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,128,153,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,129,154,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,130,155,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,131,156,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,132,157,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
mixed,mixed_q_3_5_gamma_0_5,chaotic_informative,133,158,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],1,0.0,,0.0,0.0,0.0,0.0
