model,case,regime,start,end,stage,true_predictor_count,cond_original,cond_pcr,cond_reduction_ratio,enter_validation_r2,pcr_validation_r2,enter_validation_mae,pcr_validation_mae,enter_true_mass_share,pcr_true_mass_share,enter_support_90,pcr_support_90,enter_pairwise,pcr_pairwise,enter_topk,pcr_topk,enter_false_lag_rate,pcr_false_lag_rate,enter_hit_rate,pcr_hit_rate,retained_components,explained_variance_share,pc1_share,component_dominance,component_true_loading_share
base,base_a_2_52,предтурбулентный цикл,88,113,middle,1.0,9127964567115580.0,5.322357861421907,1715022703241712.5,0.9999999999999987,0.9840266429502738,2.1647861133307817e-08,0.09106801652663905,0.1891480616455634,0.19104506452518202,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878679408,0.9386162265938707,0.09968042590483178,0.09959792707088479
base,base_a_2_52,предтурбулентный цикл,89,114,middle,1.0,8356530358714992.0,5.029647607069257,1661454442050720.2,0.9999999999999997,0.9950026217013683,1.527160679396881e-08,0.048183426768843796,0.19250403491805626,0.17442480003219776,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152910973,0.937789655014067,0.11711022838475249,0.11486730940233464
base,base_a_2_52,предтурбулентный цикл,90,115,middle,1.0,2.2626012523598348e+16,5.300754444560055,4268451361073420.0,0.9999999999999976,0.9792225415773393,3.142318546108432e-08,0.0911053089037509,0.19583664255905278,0.20089149765430814,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289868016,0.9384086244566413,0.10034765072265198,0.1002158525188626
base,base_a_2_52,предтурбулентный цикл,91,116,middle,1.0,5983929426769605.0,5.024527797431885,1190943640480621.0,0.999999999999912,0.9863255858203135,1.6688092367248922e-07,0.0575191753267835,0.1913450179624231,0.17023979038171616,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649799344,0.9374015903318436,0.11757608751214932,0.11269321333198881
base,base_a_2_52,предтурбулентный цикл,92,117,middle,1.0,2.2917051615602767e+18,5.32235786349359,4.305808102982395e+17,0.9999999999999984,0.9840266428790301,2.8041048705240712e-08,0.09106801668246951,0.1891480181192267,0.1910450645447152,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878705716,0.9386162266213268,0.09968042581317835,0.09959792703304186
base,base_a_2_52,предтурбулентный цикл,93,118,middle,1.0,5.354417163378015e+16,5.029647607156318,1.064571035903113e+16,0.9999999999999332,0.9950026216934605,2.0514578846775322e-07,0.04818342687734748,0.19250400176554514,0.1744248001449469,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152374483,0.9377896549636926,0.11711022822666253,0.11486730943049342
base,base_a_2_52,предтурбулентный цикл,94,119,middle,1.0,1.0018140406002004e+18,5.300754438356393,1.889946143045316e+17,0.999999999999565,0.9792225415932374,4.3265049128512106e-07,0.09110530884422423,0.19583665249195223,0.20089149763348382,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289400642,0.9384086243360236,0.1003476506713242,0.10021585250905812
base,base_a_2_52,предтурбулентный цикл,95,120,middle,1.0,2.429875592858833e+18,5.0245277926320435,4.8360277684641274e+17,0.9999999999997762,0.9863255858185921,2.521087980600356e-07,0.057519175304423055,0.19134498101572162,0.1702397903248329,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649718881,0.9374015902558658,0.117576087438209,0.11269321330789928
base,base_a_2_52,предтурбулентный цикл,96,121,middle,1.0,8.271892278942157e+16,5.3223578625366965,1.5541781467132836e+16,0.999999999999969,0.9840266429119374,1.2358182314523938e-07,0.09106801661049162,0.1891480844439966,0.19104506453569342,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878693566,0.9386162266086451,0.0996804257919425,0.09959792705052155
base,base_a_2_52,предтурбулентный цикл,97,122,middle,1.0,8.697803949945883e+16,5.029647607116102,1.729306828104609e+16,0.9999999999999013,0.9950026216971132,2.5057175797223624e-07,0.048183426827230015,0.1925040257195108,0.1744248000928686,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152622285,0.9377896549869602,0.11711022820043372,0.11486730941748712
base,base_a_2_52,предтурбулентный цикл,98,123,middle,1.0,2.8803817662612278e+17,5.300754441221857,5.433909075020804e+16,0.9999999999999533,0.9792225415858945,9.123541333533325e-08,0.09110530887171893,0.19583659739040932,0.2008914976431027,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289616521,0.9384086243917367,0.10034765064860848,0.10021585251358689
base,base_a_2_52,предтурбулентный цикл,99,124,middle,1.0,1.539964703259181e+17,5.024527794849076,3.0648943863697696e+16,0.9999999999996944,0.9863255858193873,2.6709622539626093e-07,0.057519175314752015,0.19134500642370503,0.1702397903511073,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649756048,0.9374015902909598,0.11757608738571812,0.11269321331902626
base,base_a_2_52,предтурбулентный цикл,100,125,middle,1.0,2.510462284394463e+16,5.3223578629786825,4716823537659437.0,0.9999999999999803,0.9840266428967377,9.36651738022339e-08,0.09106801664373802,0.18914810286249434,0.19104506453986037,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878699178,0.9386162266145027,0.09968042577238823,0.09959792704244752
base,base_a_2_52,предтурбулентный цикл,101,126,middle,1.0,3.48401215889753e+16,5.029647607134677,6926950814517053.0,0.9999999999997251,0.9950026216954259,3.5953361719280136e-07,0.04818342685037963,0.19250409369782143,0.1744248001169231,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152507826,0.937789654976213,0.11711022816670524,0.11486730942349446
base,base_a_2_52,предтурбулентный цикл,102,127,middle,1.0,2.183889973165637e+16,5.300754439898304,4119960654520595.5,0.9999999999999793,0.9792225415892858,8.665881018332655e-08,0.09110530885901974,0.19583638853108368,0.20089149763865935,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289516808,0.938408624366003,0.1003476506376578,0.10021585251149501
base,base_a_2_52,предтурбулентный цикл,103,128,middle,1.0,2.9371304571199116e+16,5.02452779382503,5845585053245288.0,0.9999999999985337,0.9863255858190194,6.555470385231447e-07,0.057519175309979985,0.19134506387251177,0.17023979033897105,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649738879,0.9374015902747499,0.11757608736994306,0.1126932133138866
base,base_a_2_52,предтурбулентный цикл,104,129,middle,1.0,8363295437943818.0,5.3223578627745285,1571351580178048.8,0.9999999999952827,0.9840266429037577,1.6041570211067224e-06,0.09106801662838264,0.18914772045631495,0.19104506453793557,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878696587,0.9386162266117972,0.09968042576785777,0.09959792704617698
base,base_a_2_52,предтурбулентный цикл,105,130,middle,1.0,7551363223340829.0,5.029647607126102,1501370237676673.8,0.9999999999930173,0.9950026216962052,2.103748294198423e-06,0.048183426839687384,0.19250391267178063,0.17442480010581257,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152560694,0.9377896549811772,0.11711022816110934,0.1148673094207198
base,base_a_2_52,предтурбулентный цикл,106,131,middle,1.0,8056429632061940.0,5.300754440509649,1519864714066502.2,0.9999999999983665,0.9792225415877194,5.965842612513464e-07,0.0911053088648857,0.19583545067952574,0.200891497640712,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289562865,0.9384086243778893,0.10034765063281123,0.10021585251246123
base,base_a_2_52,предтурбулентный цикл,107,132,middle,1.0,1.1579209976955166e+16,5.024527794298034,2304536953720418.5,0.9999999999978739,0.9863255858191896,7.907511512990814e-07,0.0575191753121847,0.1913448946962667,0.17023979034457684,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649746808,0.9374015902822371,0.11757608735874403,0.11269321331626067
base,base_a_2_52,предтурбулентный цикл,108,133,late,1.0,6.15751280677741e+16,5.3223578628688255,1.1569144663749506e+16,0.9999999999897615,0.9840266429005159,2.289626175322468e-06,0.09106801663547355,0.18914581343876866,0.19104506453882453,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878697783,0.9386162266130468,0.099680425763686,0.09959792704445458
base,base_a_2_52,предтурбулентный цикл,109,134,late,1.0,1.4438597054658067e+17,5.02964760713006,2.8706975483113016e+16,0.9999999999743256,0.9950026216958453,4.029743865504217e-06,0.048183426844626155,0.1925027623033646,0.1744248001109447,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152536276,0.9377896549788843,0.11711022815391334,0.11486730942200152
base,base_a_2_52,предтурбулентный цикл,110,135,late,1.0,8.037277832129966e+16,5.3007544402272675,1.5162516812956482e+16,0.9999999999869658,0.9792225415884429,2.160193391627837e-06,0.09110530886217638,0.19583401861732833,0.20089149763976405,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289541592,0.938408624372399,0.10034765063047488,0.10021585251201492
base,base_a_2_52,предтурбулентный цикл,111,136,late,1.0,5.113506583070723e+16,5.024527794079551,1.0177088858172934e+16,0.9999999999612247,0.986325585819111,2.9964134845017476e-06,0.05751917531116657,0.1913436914954511,0.17023979034198788,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649743146,0.9374015902787787,0.1175760873553784,0.11269321331516424
base,base_a_2_52,предтурбулентный цикл,112,137,late,1.0,8.967721501547994e+16,5.322357862825261,1.6849151696815194e+16,0.9999999998423394,0.9840266429020132,9.327018265577655e-06,0.09106801663219859,0.18914485766797182,0.19104506453841436,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.971750687869723,0.9386162266124695,0.09968042576271924,0.09959792704525017
base,base_a_2_52,предтурбулентный цикл,113,138,late,1.0,5.417747238629637e+17,5.029647607128219,1.0771623902540186e+17,0.9999999999890261,0.9950026216960116,2.4194724905779452e-06,0.04818342684234467,0.1925013676840401,0.17442480010857445,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152547552,0.937789654979943,0.1171102281527194,0.11486730942140969
base,base_a_2_52,предтурбулентный цикл,114,139,late,1.0,7.644025841777811e+16,5.300754440357681,1.4420637529592886e+16,0.9999999999630659,0.9792225415881093,3.6586494787845445e-06,0.09110530886342649,0.19583758588434774,0.20089149764020203,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289551415,0.9384086243749346,0.10034765062944109,0.10021585251222127
base,base_a_2_52,предтурбулентный цикл,115,140,late,1.0,6.294321279264691e+16,5.024527794180463,1.2527189692442216e+16,0.9999999998652518,0.9863255858191475,6.088075635587072e-06,0.057519175311637805,0.19134553848589278,0.1702397903431837,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649744836,0.937401590280376,0.11757608735298916,0.11269321331567064
base,base_a_2_52,предтурбулентный цикл,116,141,late,1.0,1.7717081747392404e+16,5.322357862845375,3328803174073062.0,0.9999999999518524,0.9840266429013218,4.2672487765201455e-06,0.09106801663371104,0.1891473271218468,0.19104506453860345,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878697484,0.9386162266127359,0.09968042576182912,0.09959792704488239
base,base_a_2_52,предтурбулентный цикл,117,142,late,1.0,2.027570166960959e+16,5.029647607129066,4031237027594267.0,0.9999999994252603,0.9950026216959347,1.8876313704285774e-05,0.04818342684339847,0.1925057709991874,0.17442480010966868,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152542342,0.9377896549794538,0.11711022815118427,0.1148673094216826
base,base_a_2_52,предтурбулентный цикл,118,143,late,1.0,1.8208785996873964e+16,5.300754440297442,3435131018039050.0,0.9999999993953319,0.9792225415882629,1.6135694294650005e-05,0.09110530886284966,0.19583746790299256,0.20089149763999892,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289546878,0.9384086243737634,0.10034765062894269,0.10021585251212572
base,base_a_2_52,предтурбулентный цикл,119,144,late,1.0,8.153605203207482e+16,5.024527794133844,1.6227604935784906e+16,0.9999999999400478,0.9863255858191303,4.3487687492738125e-06,0.057519175311418626,0.19135146284997673,0.17023979034263095,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649744055,0.9374015902796381,0.11757608735227124,0.11269321331543651
base,base_a_2_52,предтурбулентный цикл,120,145,late,1.0,2.6014341435304364e+16,5.322357862836082,4887747518247920.0,0.9999999999246372,0.9840266429016407,5.643930920358938e-06,0.09106801663301349,0.18914030692901423,0.19104506453851589,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878697367,0.9386162266126129,0.09968042576162287,0.09959792704505216
base,base_a_2_52,предтурбулентный цикл,121,146,late,1.0,1.7186460195458512e+17,5.029647607128672,3.4170306824477364e+16,0.9999999971443917,0.9950026216959702,4.1490622079846475e-05,0.04818342684291158,0.19251272109909412,0.1744248001091633,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.974860315254475,0.9377896549796798,0.11711022815092963,0.1148673094215566
base,base_a_2_52,предтурбулентный цикл,122,147,late,1.0,2.1657585661424536e+16,5.30075444032527,4085755321292635.0,0.9999999991562003,0.9792225415881923,1.9213830420176475e-05,0.09110530886311548,0.19581162705617125,0.20089149764009284,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289548975,0.9384086243743045,0.10034765062872185,0.10021585251216979
base,base_a_2_52,предтурбулентный цикл,123,148,late,1.0,5975369254927573.0,5.0245277941553725,1189239964376003.2,0.9999999990931256,0.9863255858191385,1.4515203561919302e-05,0.057519175311520544,0.1913428543654038,0.17023979034288617,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649744417,0.9374015902799789,0.11757608735176135,0.11269321331554467
base,base_a_2_52,предтурбулентный цикл,124,149,late,1.0,1.3793678841601818e+16,5.3223578628403745,2591648137361543.0,0.9999999965644054,0.9840266429014937,4.258793445725365e-05,0.09106801663333515,0.18911451700295231,0.1910450645385565,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878697421,0.9386162266126696,0.09968042576143313,0.09959792704497389
base,base_a_2_52,предтурбулентный цикл,125,150,late,1.0,1.147070715003967e+16,5.029647607128862,2280618454020806.0,0.9999999979422144,0.9950026216959538,3.606850315364859e-05,0.04818342684313635,0.19248812569317486,0.1744248001093965,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152543638,0.9377896549795756,0.11711022815060196,0.11486730942161472
base,base_a_2_52,предтурбулентный цикл,126,151,late,1.0,1.1530099624598492e+16,5.300754440312427,2175180864239186.8,0.9999999954105909,0.9792225415882241,4.4339137062495336e-05,0.09110530886299424,0.19581526541489114,0.20089149764004963,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289548008,0.9384086243740548,0.10034765062861556,0.10021585251214943
base,base_a_2_52,предтурбулентный цикл,127,152,late,1.0,2.432003892359883e+16,5.024527794145446,4840263586945706.0,0.999999968641211,0.9863255858191344,9.506844469399829e-05,0.05751917531147266,0.1913236518237956,0.1702397903427684,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649744249,0.9374015902798217,0.11757608735160827,0.11269321331549473
base,base_a_2_52,предтурбулентный цикл,128,153,late,1.0,1.4053429062752146e+17,5.322357862838403,2.640451736790483e+16,0.9999999914314528,0.984026642901561,6.583804236193203e-05,0.09106801663318771,0.18907910048123328,0.19104506453853815,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878697397,0.9386162266126437,0.09968042576138898,0.09959792704501017
base,base_a_2_52,предтурбулентный цикл,129,154,late,1.0,1.6201130711162397e+17,5.029647607128775,3.221126404203689e+16,0.9999999574466871,0.9950026216959615,0.00015126372492000698,0.04818342684303225,0.19251590654243153,0.17442480010928937,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152544152,0.9377896549796237,0.1171102281505477,0.11486730942158829
base,base_a_2_52,предтурбулентный цикл,130,155,late,1.0,8.218715758682866e+16,5.30075444031836,1.550480379956868e+16,0.9999998312579788,0.9792225415882104,0.00025889639723917596,0.0911053088630487,0.1957350981912178,0.2008914976400701,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9718063289548453,0.93840862437417,0.10034765062856854,0.10021585251215914
base,base_a_2_52,предтурбулентный цикл,131,156,late,1.0,6973617241091703.0,5.024527794150024,1387914949781146.0,0.9999999468721311,0.9863255858191369,0.00013004590748701603,0.05751917531149583,0.19129924006461577,0.1702397903428231,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.9090909090909091,1.0,1.0,2.0,0.9745324649744326,0.9374015902798941,0.11757608735149937,0.11269321331551801
base,base_a_2_52,предтурбулентный цикл,132,157,late,1.0,6032606665099799.0,5.322357862839313,1133446269597811.2,0.9999999640288214,0.9840266429015304,0.00014025991919601002,0.09106801663325508,0.1889794404375104,0.19104506453854653,8.0,5.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8,1.0,1.0,2.0,0.9717506878697407,0.9386162266126555,0.09968042576134835,0.09959792704499315
base,base_a_2_52,предтурбулентный цикл,133,158,late,1.0,5284977155906778.0,5.029647607128814,1050764898204015.5,0.9999997415704115,0.9950026216959579,0.0004054723050922841,0.04818342684308056,0.19248028876434792,0.17442480010933853,8.0,9.0,0.9,0.9,0.0,0.0,0.8888888888888888,0.8888888888888888,1.0,1.0,2.0,0.9748603152543914,0.9377896549796014,0.11711022815047775,0.11486730942160027
