alpha,threshold_in,threshold_out,model,case,regime,start,end,stage,var_omega,cond_scaled,interpretability,degenerate_window,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate,miss_rate,no_model,exact_recovery
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,83,108,middle,1.1584390320542372e-27,138023.29829260704,low_dispersion,1,0.999996694253872,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,84,109,middle,5.635013335711317e-28,32655.61450166129,low_dispersion,1,0.9999946169787333,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,85,110,middle,2.9034370240203943e-28,37491.375981385245,low_dispersion,1,0.9999889662559017,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,86,111,middle,1.4104481129742409e-28,19812.691108695588,low_dispersion,1,0.9999802798761488,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,87,112,middle,7.274935451293872e-29,18992.81773532654,low_dispersion,1,0.9999593797253845,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,88,113,middle,3.513608419594796e-29,15601.946630201523,low_dispersion,1,0.9998439774338626,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,89,114,middle,1.8255363259963646e-29,12870.074224399665,low_dispersion,1,0.9997061088030426,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,90,115,middle,8.841857904357792e-30,4792.512684224228,low_dispersion,1,0.9993345805728033,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,91,116,middle,4.611100777544689e-30,4684.001311783267,low_dispersion,1,0.9986658720234441,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,92,117,middle,2.267912215002018e-30,4432.0487955953995,low_dispersion,1,0.9974671603339988,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,93,118,middle,1.1676323682428634e-30,2885.4300604610953,low_dispersion,1,0.9943992954569936,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,94,119,middle,5.818352276072071e-31,1304.2990899278166,low_dispersion,1,0.9893278986975789,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,95,120,middle,2.8200330948958287e-31,1140.1603657321314,low_dispersion,1,0.9726882630874728,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,96,121,middle,1.3810096842038754e-31,400.90638711681925,low_dispersion,1,0.9518853970998407,10.0,0.5,9.0,0.9,0.5,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,97,122,middle,6.579605565110678e-32,285.4493433539902,low_dispersion,1,0.8704063060035843,10.0,0.5,9.0,0.9,0.5,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,98,123,middle,3.74966768764372e-32,174.40217807395067,low_dispersion,1,0.7819837526205451,9.0,0.5,8.0,0.8888888888888888,0.5,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,99,124,middle,2.0517049611635458e-32,174.3824030200224,low_dispersion,1,0.29864852729885083,11.0,1.0,9.0,0.8181818181818182,0.0,0.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,100,125,middle,1.3725198705714744e-32,84.59866407573848,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,101,126,middle,1.3725198705714744e-32,82.81031352075493,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,102,127,middle,1.3725198705714744e-32,53.70652164893341,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,103,128,middle,1.3725198705714744e-32,1.7997946022354928e+17,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,104,129,middle,1.3725198705714744e-32,4.4691117414665894e+17,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,105,130,middle,1.3725198705714744e-32,5.2404056661460525e+17,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,106,131,middle,1.3725198705714744e-32,8.462976677985555e+17,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,107,132,middle,1.3725198705714744e-32,5.902548064959067e+32,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,108,133,late,1.3725198705714744e-32,1.876598350538657e+34,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,109,134,late,1.3725198705714744e-32,1.2745153870757714e+34,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,110,135,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,111,136,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,112,137,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,113,138,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,114,139,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,115,140,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,116,141,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,117,142,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,118,143,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,119,144,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,120,145,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,121,146,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,122,147,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,123,148,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,124,149,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,125,150,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,126,151,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,127,152,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,128,153,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,129,154,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,130,155,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,131,156,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,132,157,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,133,158,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,134,159,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,135,160,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,136,161,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,137,162,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,138,163,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,139,164,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,140,165,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,141,166,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,142,167,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,143,168,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,144,169,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,145,170,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,146,171,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,147,172,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,148,173,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,149,174,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,150,175,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,151,176,late,1.3725198705714744e-32,9.27623061773862e+45,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,152,177,late,1.3725198705714744e-32,1.6560154759831396e+48,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,153,178,late,1.3725198705714744e-32,1.172869518009207e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_0_5,смешанная память и стационаризация,154,179,late,1.3725198705714744e-32,2.8489088372774137e+46,low_dispersion,1,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.05,0.05,0.07500000000000001,mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,0,25,early,0.027844248273333934,108.88823754351841,interpretable,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
